strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,PTGX,2025-03-26,51.09,50.72,0.37,2025-03-26,50.72,same_day_stop_loss_red_candle,1016,51907.44,-375.92,-0.007242,-1.0,-4.5676,0.8486,0,95.0,entry=rsi2_next_open; setup_rsi2=3.11; raw_entry=open:51.0900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=50.720001220703125; decision_date=2025-03-25 00:00:00; filter_close=51.0500; filter_ma50=41.7728; filter_avg_value_10=80.63; filter_adr20=6.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,BABA,2025-03-26,131.3106,130.1502,1.1604,2025-03-26,130.1502,same_day_stop_loss_red_candle,395,51867.69,-458.35,-0.008837,-1.0,-2.0339,0.9576,0,95.0,entry=rsi2_next_open; setup_rsi2=4.52; raw_entry=open:131.3106; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=130.1502182400433; decision_date=2025-03-25 00:00:00; filter_close=130.5436; filter_ma50=115.6686; filter_avg_value_10=2782.01; filter_adr20=3.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,EXK,2025-03-26,4.6,4.55,0.05,2025-03-26,4.55,same_day_stop_loss_red_candle,11282,51897.2,-564.1,-0.01087,-1.0,-4.2,1.2,0,90.0,entry=rsi2_next_open; setup_rsi2=4.44; raw_entry=open:4.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.550000190734863; decision_date=2025-03-25 00:00:00; filter_close=4.5700; filter_ma50=4.0158; filter_avg_value_10=48.70; filter_adr20=7.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,EMBJ,2025-03-27,48.3146,47.995,0.3196,2025-03-27,47.995,same_day_stop_loss_red_candle,1074,51889.89,-343.29,-0.006616,-1.0,-2.8125,1.6875,0,94.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:48.3146; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.9949725838186; decision_date=2025-03-26 00:00:00; filter_close=48.4445; filter_ma50=45.3136; filter_avg_value_10=122.30; filter_adr20=4.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,EXK,2025-03-27,4.53,4.39,0.14,2025-03-28,4.39,stop_loss,11456,51895.68,-1603.84,-0.030905,-1.0,-1.9286,0.6429,1,90.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:4.5300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.389999866485596; decision_date=2025-03-26 00:00:00; filter_close=4.4100; filter_ma50=4.0366; filter_avg_value_10=43.53; filter_adr20=7.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,XPEV,2025-03-28,19.81,19.8,0.01,2025-03-28,19.8,same_day_stop_loss_red_candle,2612,51743.72,-26.12,-0.000505,-1.0,-37.999,6.0,0,96.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:19.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.799999237060547; decision_date=2025-03-27 00:00:00; filter_close=20.2000; filter_ma50=18.8640; filter_avg_value_10=308.11; filter_adr20=5.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,PTGX,2025-03-28,49.47,49.33,0.14,2025-03-28,49.33,same_day_stop_loss_red_candle,1046,51745.62,-146.44,-0.00283,-1.0,-4.8215,7.2143,0,95.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:49.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=49.33000183105469; decision_date=2025-03-27 00:00:00; filter_close=49.4400; filter_ma50=42.2766; filter_avg_value_10=67.87; filter_adr20=6.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,BABA,2025-03-27,131.2319,128.9505,2.2814,2025-03-31,127.8688,stop_loss,395,51836.61,-1328.44,-0.025628,-1.4741,-2.3491,1.8685,2,95.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:131.2319; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=128.95050185807332; decision_date=2025-03-26 00:00:00; filter_close=130.0421; filter_ma50=116.6854; filter_avg_value_10=2667.16; filter_adr20=3.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,XPEV,2025-03-31,20.22,19.43,0.79,2025-04-01,20.96,rsi2_gt_60,2556,51682.32,1891.44,0.036597,0.9367,-0.3797,1.8481,1,96.0,entry=rsi2_next_open; setup_rsi2=1.19; raw_entry=open:20.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=19.43000030517578; decision_date=2025-03-28 00:00:00; filter_close=19.7000; filter_ma50=18.9970; filter_avg_value_10=280.69; filter_adr20=4.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,WGS,2025-04-01,88.0,86.0,2.0,2025-04-01,86.0,same_day_stop_loss_red_candle,587,51656.0,-1174.0,-0.022727,-1.0,-2.07,1.5,0,97.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:88.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=86.0; decision_date=2025-03-31 00:00:00; filter_close=88.5650; filter_ma50=87.5249; filter_avg_value_10=57.95; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,PTGX,2025-04-01,47.99,47.088,0.902,2025-04-01,47.088,same_day_stop_loss_red_candle,1075,51589.25,-969.65,-0.018796,-1.0,-1.6075,0.765,0,95.0,entry=rsi2_next_open; setup_rsi2=0.33; raw_entry=open:47.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.0880012512207; decision_date=2025-03-31 00:00:00; filter_close=48.3600; filter_ma50=42.7318; filter_avg_value_10=63.21; filter_adr20=5.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,IDCC,2025-04-01,203.1513,201.0968,2.0545,2025-04-01,201.0968,same_day_stop_loss_red_candle,253,51397.29,-519.8,-0.010113,-1.0,-1.1683,1.5721,0,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:203.1513; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=201.0968033377635; decision_date=2025-03-31 00:00:00; filter_close=204.2181; filter_ma50=201.6922; filter_avg_value_10=90.59; filter_adr20=3.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,TGTX,2025-04-01,39.34,36.41,2.93,2025-04-02,39.82,rsi2_gt_60,1316,51771.44,631.68,0.012201,0.1638,-0.7823,0.9215,1,97.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:39.3400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.40999984741211; decision_date=2025-03-31 00:00:00; filter_close=39.4300; filter_ma50=34.5470; filter_avg_value_10=98.01; filter_adr20=6.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,COMP,2025-04-01,8.69,8.509,0.181,2025-04-02,8.98,rsi2_gt_60,5941,51627.29,1722.89,0.033372,1.6022,-0.663,2.1547,1,96.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:8.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.508999824523926; decision_date=2025-03-31 00:00:00; filter_close=8.7300; filter_ma50=8.3340; filter_avg_value_10=61.64; filter_adr20=5.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,ARQT,2025-04-01,15.57,14.76,0.81,2025-04-02,14.61,stop_loss,3316,51630.12,-3183.36,-0.061657,-1.1852,-1.3086,2.2963,1,96.0,entry=rsi2_next_open; setup_rsi2=3.89; raw_entry=open:15.5700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.760000228881836; decision_date=2025-03-31 00:00:00; filter_close=15.6400; filter_ma50=14.0390; filter_avg_value_10=39.90; filter_adr20=7.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,OKTA,2025-04-01,104.8,102.91,1.89,2025-04-02,102.91,stop_loss,491,51456.8,-927.99,-0.018034,-1.0,-1.1482,1.127,1,93.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:104.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=102.91000366210938; decision_date=2025-03-31 00:00:00; filter_close=105.2200; filter_ma50=100.5122; filter_avg_value_10=317.66; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,PTGX,2025-04-02,46.68,46.54,0.14,2025-04-02,46.54,same_day_stop_loss_red_candle,1111,51861.48,-155.54,-0.002999,-1.0,-2.1072,16.0715,0,93.0,entry=rsi2_next_open; setup_rsi2=0.09; raw_entry=open:46.6800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.540000915527344; decision_date=2025-04-01 00:00:00; filter_close=46.8800; filter_ma50=42.9330; filter_avg_value_10=64.06; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,QBTS,2025-04-02,7.27,7.2,0.07,2025-04-03,6.79,stop_loss,7111,51696.97,-3413.28,-0.066025,-6.8571,-7.4286,7.1428,1,99.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:7.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.199999809265137; decision_date=2025-04-01 00:00:00; filter_close=7.4200; filter_ma50=6.6932; filter_avg_value_10=654.54; filter_adr20=15.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,XERS,2025-04-02,5.04,4.96,0.08,2025-04-03,4.95,stop_loss,10263,51725.52,-923.67,-0.017857,-1.125,-2.5,2.0,1,97.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:5.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.960000038146973; decision_date=2025-04-01 00:00:00; filter_close=5.0800; filter_ma50=4.2084; filter_avg_value_10=25.93; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,COMP,2025-04-02,8.61,8.57,0.04,2025-04-03,8.57,stop_loss,6014,51780.54,-240.56,-0.004646,-1.0,-5.625,11.75,1,96.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:8.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.569999694824219; decision_date=2025-04-01 00:00:00; filter_close=8.7200; filter_ma50=8.3732; filter_avg_value_10=63.24; filter_adr20=5.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,MP,2025-04-01,24.27,23.41,0.86,2025-04-04,23.41,stop_loss,2123,51525.21,-1825.78,-0.035435,-1.0,-2.5,2.5349,3,95.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:24.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.40999984741211; decision_date=2025-03-31 00:00:00; filter_close=24.4100; filter_ma50=23.9766; filter_avg_value_10=85.01; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,EMBJ,2025-04-01,45.1682,44.3991,0.7691,2025-04-04,42.9508,stop_loss,1141,51536.93,-2530.12,-0.049093,-2.8831,-5.3247,4.2597,3,93.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:45.1682; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.39909507285768; decision_date=2025-03-31 00:00:00; filter_close=46.1471; filter_ma50=45.7911; filter_avg_value_10=113.49; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,QBTS,2025-04-04,6.88,6.75,0.13,2025-04-04,6.75,same_day_stop_loss_red_candle,7429,51111.52,-965.77,-0.018895,-1.0,-5.6923,0.6923,0,99.0,entry=rsi2_next_open; setup_rsi2=1.50; raw_entry=open:6.8800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.75; decision_date=2025-04-03 00:00:00; filter_close=7.1600; filter_ma50=6.7324; filter_avg_value_10=458.52; filter_adr20=15.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,GRPN,2025-04-08,17.6,15.84,1.76,2025-04-09,17.6,rsi2_gt_60,2901,51057.6,0.0,0.0,0.0,-0.8864,0.3636,1,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:17.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.84000015258789; decision_date=2025-04-07 00:00:00; filter_close=16.8000; filter_ma50=13.5618; filter_avg_value_10=27.51; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AU,2025-04-08,32.8457,30.5215,2.3243,2025-04-09,34.8352,rsi2_gt_60,1551,50943.73,3085.69,0.060571,0.856,-0.6049,1.0905,1,96.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:32.8457; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.52147112707206; decision_date=2025-04-07 00:00:00; filter_close=31.9084; filter_ma50=30.7513; filter_avg_value_10=98.27; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,GRPN,2025-04-09,16.73,16.49,0.24,2025-04-09,16.49,same_day_stop_loss_red_candle,3061,51210.53,-734.64,-0.014345,-1.0,-2.875,6.2917,0,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:16.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.489999771118164; decision_date=2025-04-08 00:00:00; filter_close=16.8000; filter_ma50=13.6878; filter_avg_value_10=26.41; filter_adr20=7.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,CIB,2025-04-09,34.6672,34.5509,0.1163,2025-04-09,34.5509,same_day_stop_loss_red_candle,1476,51168.79,-171.66,-0.003355,-1.0,-2.75,28.5,0,96.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:34.6672; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.550902174164825; decision_date=2025-04-08 00:00:00; filter_close=34.9967; filter_ma50=34.1215; filter_avg_value_10=25.27; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,ANIP,2025-04-09,62.26,61.74,0.52,2025-04-09,61.74,same_day_stop_loss_red_candle,822,51177.72,-427.44,-0.008352,-1.0,-1.5962,10.0578,0,91.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:62.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=61.7400016784668; decision_date=2025-04-08 00:00:00; filter_close=63.0500; filter_ma50=61.6576; filter_avg_value_10=28.96; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AU,2025-04-09,34.7109,31.4397,3.2712,2025-04-10,37.1595,rsi2_gt_60,1474,51163.84,3609.24,0.070543,0.7485,-0.3947,0.886,1,96.0,entry=rsi2_next_open; setup_rsi2=2.43; raw_entry=open:34.7109; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.43969731587475; decision_date=2025-04-08 00:00:00; filter_close=31.7171; filter_ma50=30.8612; filter_avg_value_10=100.38; filter_adr20=3.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,ESLT,2025-04-23,374.7274,369.3854,5.3419,2025-04-24,368.7488,stop_loss,136,50962.92,-813.08,-0.015954,-1.1192,-1.4339,0.5214,1,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:374.7274; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=369.3854427597204; decision_date=2025-04-22 00:00:00; filter_close=374.7373; filter_ma50=356.5585; filter_avg_value_10=31.86; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,FSM,2025-04-24,6.19,5.81,0.38,2025-04-28,6.17,rsi2_gt_60,8286,51290.34,-165.72,-0.003231,-0.0526,-0.7895,0.1053,2,94.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:6.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.809999942779541; decision_date=2025-04-23 00:00:00; filter_close=6.0900; filter_ma50=5.4834; filter_avg_value_10=101.24; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,IAG,2025-04-28,7.0,6.9,0.1,2025-05-01,6.85,stop_loss,7326,51282.0,-1098.9,-0.021429,-1.5,-3.1,2.2,3,94.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:7.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.900000095367432; decision_date=2025-04-25 00:00:00; filter_close=7.0300; filter_ma50=6.2686; filter_avg_value_10=122.90; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,HTZ,2025-05-06,6.16,6.14,0.02,2025-05-06,6.14,same_day_stop_loss_red_candle,8317,51232.72,-166.34,-0.003247,-1.0,-10.5,3.25,0,97.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:6.1600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.139999866485596; decision_date=2025-05-05 00:00:00; filter_close=6.2000; filter_ma50=4.8369; filter_avg_value_10=178.54; filter_adr20=14.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,STNE,2025-05-06,10.9543,10.8221,0.1322,2025-05-07,10.8221,stop_loss,4676,51222.35,-618.07,-0.012066,-1.0,-1.0625,1.5,1,93.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:10.9543; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.822131235318466; decision_date=2025-05-05 00:00:00; filter_close=11.0204; filter_ma50=9.1863; filter_avg_value_10=60.13; filter_adr20=5.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,STNE,2025-05-07,10.9543,10.913,0.0413,2025-05-07,10.913,same_day_stop_loss_red_candle,4669,51145.67,-192.86,-0.003771,-1.0,-3.4,1.8,0,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:10.9543; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.913003635900788; decision_date=2025-05-06 00:00:00; filter_close=10.9874; filter_ma50=9.2464; filter_avg_value_10=55.12; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,HTZ,2025-05-07,6.32,5.95,0.37,2025-05-08,5.95,stop_loss,8100,51192.0,-2997.0,-0.058544,-1.0,-1.3514,0.7027,1,97.0,entry=rsi2_next_open; setup_rsi2=2.18; raw_entry=open:6.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.949999809265137; decision_date=2025-05-06 00:00:00; filter_close=6.1400; filter_ma50=4.8749; filter_avg_value_10=123.86; filter_adr20=13.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,STNE,2025-05-08,11.07,10.8139,0.2561,2025-05-09,10.8139,stop_loss,4610,51032.54,-1180.6,-0.023134,-1.0,-1.9355,1.4194,1,92.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:11.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.813869522407677; decision_date=2025-05-07 00:00:00; filter_close=10.9295; filter_ma50=9.3054; filter_avg_value_10=51.91; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,LRN,2025-05-13,150.18,142.42,7.76,2025-05-16,154.5,rsi2_gt_60,339,50911.02,1464.48,0.028766,0.5567,-0.0232,0.7526,3,92.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:150.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=142.4199981689453; decision_date=2025-05-12 00:00:00; filter_close=149.3000; filter_ma50=134.5246; filter_avg_value_10=164.57; filter_adr20=4.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,MRX,2025-05-21,43.7989,43.1709,0.6279,2025-05-21,43.1709,same_day_stop_loss_red_candle,1165,51025.67,-731.55,-0.014337,-1.0,-2.0781,0.6406,0,93.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:43.7989; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.17091616838338; decision_date=2025-05-20 00:00:00; filter_close=43.9068; filter_ma50=38.7017; filter_avg_value_10=51.12; filter_adr20=4.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,MRX,2025-05-22,42.5528,42.4939,0.0589,2025-05-22,42.4939,same_day_stop_loss_red_candle,1198,50978.24,-70.53,-0.001383,-1.0,-9.4996,10.4996,0,93.0,entry=rsi2_next_open; setup_rsi2=0.96; raw_entry=open:42.5528; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.49391926843253; decision_date=2025-05-21 00:00:00; filter_close=42.5430; filter_ma50=38.9321; filter_avg_value_10=50.03; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,AVPT,2025-05-22,18.32,18.211,0.109,2025-05-22,18.211,same_day_stop_loss_red_candle,2784,51002.88,-303.45,-0.00595,-1.0,-2.1101,1.5596,0,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:18.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.211000442504883; decision_date=2025-05-21 00:00:00; filter_close=18.3200; filter_ma50=15.8496; filter_avg_value_10=32.84; filter_adr20=2.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,MSTR,2025-05-27,381.12,367.31,13.81,2025-05-27,367.31,same_day_stop_loss_red_candle,134,51070.08,-1850.54,-0.036235,-1.0,-1.2266,0.013,0,90.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:381.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=367.30999755859375; decision_date=2025-05-23 00:00:00; filter_close=369.5100; filter_ma50=343.6914; filter_avg_value_10=5946.38; filter_adr20=4.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,MRP,2025-05-29,24.9708,24.8712,0.0996,2025-05-29,24.8712,same_day_stop_loss_red_candle,2041,50965.41,-203.34,-0.00399,-1.0,-1.3182,3.4546,0,91.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:24.9708; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.871174046361237; decision_date=2025-05-28 00:00:00; filter_close=24.9708; filter_ma50=23.1277; filter_avg_value_10=26.60; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,NXT,2025-05-30,55.42,55.33,0.09,2025-05-30,55.33,same_day_stop_loss_red_candle,918,50875.56,-82.62,-0.001624,-1.0,-4.6668,27.0011,0,92.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:55.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.33000183105469; decision_date=2025-05-29 00:00:00; filter_close=55.4250; filter_ma50=45.7095; filter_avg_value_10=211.20; filter_adr20=5.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,KRMN,2025-05-27,42.42,41.29,1.13,2025-06-02,44.19,rsi2_gt_60,1202,50988.84,2127.54,0.041726,1.5664,-0.2655,2.9292,4,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:42.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.290000915527344; decision_date=2025-05-23 00:00:00; filter_close=41.8500; filter_ma50=36.1504; filter_avg_value_10=40.29; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,PRCH,2025-06-02,9.12,9.08,0.04,2025-06-02,9.08,same_day_stop_loss_red_candle,5591,50989.92,-223.64,-0.004386,-1.0,-6.75,6.75,0,98.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:9.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.079999923706056; decision_date=2025-05-30 00:00:00; filter_close=9.1200; filter_ma50=7.4932; filter_avg_value_10=33.92; filter_adr20=10.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,HSAI,2025-06-02,18.685,18.35,0.335,2025-06-03,19.71,rsi2_gt_60,2728,50972.68,2796.2,0.054857,3.0597,-0.5522,4.7314,1,96.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:18.6850; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.350000381469727; decision_date=2025-05-30 00:00:00; filter_close=18.8600; filter_ma50=16.6746; filter_avg_value_10=114.99; filter_adr20=8.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,ACHR,2025-06-03,10.2,9.68,0.52,2025-06-03,9.68,same_day_stop_loss_red_candle,5021,51214.2,-2610.92,-0.05098,-1.0,-1.0385,0.4615,0,94.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:10.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.68000030517578; decision_date=2025-06-02 00:00:00; filter_close=9.7300; filter_ma50=8.7698; filter_avg_value_10=339.16; filter_adr20=7.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_60_setup_low_stop,HSAI,2025-06-03,18.98,18.5,0.48,2025-06-04,20.15,rsi2_gt_60,2693,51113.14,3150.81,0.061644,2.4375,0.0,2.6875,1,95.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:18.9800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.5; decision_date=2025-06-02 00:00:00; filter_close=18.6500; filter_ma50=16.6626; filter_avg_value_10=106.53; filter_adr20=8.32; rs_bucket=rs90_100
