strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,PTGX,2025-04-02,46.68,46.54,0.14,2025-04-02,46.54,same_day_stop_loss_red_candle,1119,52234.92,-156.66,-0.002999,-1.0,-2.1072,16.0715,0,93.0,entry=rsi2_next_open; setup_rsi2=0.09; raw_entry=open:46.6800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.540000915527344; decision_date=2025-04-01 00:00:00; filter_close=46.8800; filter_ma50=42.9330; filter_avg_value_10=64.06; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,QBTS,2025-04-02,7.27,7.2,0.07,2025-04-03,6.79,stop_loss,7164,52082.28,-3438.72,-0.066025,-6.8571,-7.4286,7.1428,1,99.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:7.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.199999809265137; decision_date=2025-04-01 00:00:00; filter_close=7.4200; filter_ma50=6.6932; filter_avg_value_10=654.54; filter_adr20=15.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,XERS,2025-04-02,5.04,4.96,0.08,2025-04-03,4.95,stop_loss,10338,52103.52,-930.42,-0.017857,-1.125,-2.5,2.0,1,97.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:5.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.960000038146973; decision_date=2025-04-01 00:00:00; filter_close=5.0800; filter_ma50=4.2084; filter_avg_value_10=25.93; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,COMP,2025-04-02,8.61,8.57,0.04,2025-04-03,8.57,stop_loss,6058,52159.38,-242.32,-0.004646,-1.0,-5.625,11.75,1,96.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:8.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.569999694824219; decision_date=2025-04-01 00:00:00; filter_close=8.7200; filter_ma50=8.3732; filter_avg_value_10=63.24; filter_adr20=5.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,QBTS,2025-04-04,6.88,6.75,0.13,2025-04-04,6.75,same_day_stop_loss_red_candle,7535,51840.8,-979.55,-0.018895,-1.0,-5.6923,0.6923,0,99.0,entry=rsi2_next_open; setup_rsi2=1.50; raw_entry=open:6.8800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.75; decision_date=2025-04-03 00:00:00; filter_close=7.1600; filter_ma50=6.7324; filter_avg_value_10=458.52; filter_adr20=15.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,GRPN,2025-04-08,17.6,15.84,1.76,2025-04-09,17.6,hold_1d_close,2942,51779.2,0.0,0.0,0.0,-0.8864,0.3636,1,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:17.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.84000015258789; decision_date=2025-04-07 00:00:00; filter_close=16.8000; filter_ma50=13.5618; filter_avg_value_10=27.51; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AU,2025-04-08,32.8457,30.5215,2.3243,2025-04-09,34.8352,hold_1d_close,1573,51666.34,3129.46,0.060571,0.856,-0.6049,1.0905,1,96.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:32.8457; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.52147112707206; decision_date=2025-04-07 00:00:00; filter_close=31.9084; filter_ma50=30.7513; filter_avg_value_10=98.27; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,GRPN,2025-04-09,16.73,16.49,0.24,2025-04-09,16.49,same_day_stop_loss_red_candle,3105,51946.65,-745.2,-0.014345,-1.0,-2.875,6.2917,0,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:16.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.489999771118164; decision_date=2025-04-08 00:00:00; filter_close=16.8000; filter_ma50=13.6878; filter_avg_value_10=26.41; filter_adr20=7.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,CIB,2025-04-09,34.6672,34.5509,0.1163,2025-04-09,34.5509,same_day_stop_loss_red_candle,1497,51896.8,-174.1,-0.003355,-1.0,-2.75,28.5,0,96.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:34.6672; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.550902174164825; decision_date=2025-04-08 00:00:00; filter_close=34.9967; filter_ma50=34.1215; filter_avg_value_10=25.27; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ANIP,2025-04-09,62.26,61.74,0.52,2025-04-09,61.74,same_day_stop_loss_red_candle,833,51862.58,-433.16,-0.008352,-1.0,-1.5962,10.0578,0,91.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:62.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=61.7400016784668; decision_date=2025-04-08 00:00:00; filter_close=63.0500; filter_ma50=61.6576; filter_avg_value_10=28.96; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AU,2025-04-09,34.7109,31.4397,3.2712,2025-04-10,37.1595,hold_1d_close,1495,51892.77,3660.66,0.070543,0.7485,-0.3947,0.886,1,96.0,entry=rsi2_next_open; setup_rsi2=2.43; raw_entry=open:34.7109; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.43969731587475; decision_date=2025-04-08 00:00:00; filter_close=31.7171; filter_ma50=30.8612; filter_avg_value_10=100.38; filter_adr20=3.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ESLT,2025-04-23,374.7274,369.3854,5.3419,2025-04-24,368.7488,stop_loss,138,51712.37,-825.03,-0.015954,-1.1192,-1.4339,0.5214,1,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:374.7274; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=369.3854427597204; decision_date=2025-04-22 00:00:00; filter_close=374.7373; filter_ma50=356.5585; filter_avg_value_10=31.86; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,FSM,2025-04-24,6.19,5.81,0.38,2025-04-25,6.06,hold_1d_close,8404,52020.76,-1092.52,-0.021002,-0.3421,-0.7895,0.1053,1,94.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:6.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.809999942779541; decision_date=2025-04-23 00:00:00; filter_close=6.0900; filter_ma50=5.4834; filter_avg_value_10=101.24; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,IAG,2025-04-28,7.0,6.9,0.1,2025-04-29,7.04,hold_1d_close,7424,51968.0,296.96,0.005714,0.4,-0.3,2.2,1,94.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:7.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.900000095367432; decision_date=2025-04-25 00:00:00; filter_close=7.0300; filter_ma50=6.2686; filter_avg_value_10=122.90; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,HTZ,2025-05-06,6.16,6.14,0.02,2025-05-06,6.14,same_day_stop_loss_red_candle,8439,51984.24,-168.78,-0.003247,-1.0,-10.5,3.25,0,97.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:6.1600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.139999866485596; decision_date=2025-05-05 00:00:00; filter_close=6.2000; filter_ma50=4.8369; filter_avg_value_10=178.54; filter_adr20=14.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,STNE,2025-05-06,10.9543,10.8221,0.1322,2025-05-07,10.8221,stop_loss,4744,51967.24,-627.05,-0.012066,-1.0,-1.0625,1.5,1,93.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:10.9543; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.822131235318466; decision_date=2025-05-05 00:00:00; filter_close=11.0204; filter_ma50=9.1863; filter_avg_value_10=60.13; filter_adr20=5.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,STNE,2025-05-07,10.9543,10.913,0.0413,2025-05-07,10.913,same_day_stop_loss_red_candle,4737,51890.56,-195.67,-0.003771,-1.0,-3.4,1.8,0,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:10.9543; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.913003635900788; decision_date=2025-05-06 00:00:00; filter_close=10.9874; filter_ma50=9.2464; filter_avg_value_10=55.12; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,HTZ,2025-05-07,6.32,5.95,0.37,2025-05-08,5.95,stop_loss,8219,51944.08,-3041.03,-0.058544,-1.0,-1.3514,0.7027,1,97.0,entry=rsi2_next_open; setup_rsi2=2.18; raw_entry=open:6.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.949999809265137; decision_date=2025-05-06 00:00:00; filter_close=6.1400; filter_ma50=4.8749; filter_avg_value_10=123.86; filter_adr20=13.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,STNE,2025-05-08,11.07,10.8139,0.2561,2025-05-09,10.8139,stop_loss,4677,51774.23,-1197.76,-0.023134,-1.0,-1.9355,1.4194,1,92.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:11.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.813869522407677; decision_date=2025-05-07 00:00:00; filter_close=10.9295; filter_ma50=9.3054; filter_avg_value_10=51.91; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,LRN,2025-05-13,150.18,142.42,7.76,2025-05-14,153.93,hold_1d_close,344,51661.92,1290.0,0.02497,0.4832,-0.0232,0.7526,1,92.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:150.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=142.4199981689453; decision_date=2025-05-12 00:00:00; filter_close=149.3000; filter_ma50=134.5246; filter_avg_value_10=164.57; filter_adr20=4.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,MRX,2025-05-21,43.7989,43.1709,0.6279,2025-05-21,43.1709,same_day_stop_loss_red_candle,1182,51770.25,-742.23,-0.014337,-1.0,-2.0781,0.6406,0,93.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:43.7989; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.17091616838338; decision_date=2025-05-20 00:00:00; filter_close=43.9068; filter_ma50=38.7017; filter_avg_value_10=51.12; filter_adr20=4.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,MRX,2025-05-22,42.5528,42.4939,0.0589,2025-05-22,42.4939,same_day_stop_loss_red_candle,1216,51744.19,-71.59,-0.001383,-1.0,-9.4996,10.4996,0,93.0,entry=rsi2_next_open; setup_rsi2=0.96; raw_entry=open:42.5528; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.49391926843253; decision_date=2025-05-21 00:00:00; filter_close=42.5430; filter_ma50=38.9321; filter_avg_value_10=50.03; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AVPT,2025-05-22,18.32,18.211,0.109,2025-05-22,18.211,same_day_stop_loss_red_candle,2824,51735.68,-307.81,-0.00595,-1.0,-2.1101,1.5596,0,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:18.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.211000442504883; decision_date=2025-05-21 00:00:00; filter_close=18.3200; filter_ma50=15.8496; filter_avg_value_10=32.84; filter_adr20=2.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,MSTR,2025-05-27,381.12,367.31,13.81,2025-05-27,367.31,same_day_stop_loss_red_candle,136,51832.32,-1878.16,-0.036235,-1.0,-1.2266,0.013,0,90.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:381.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=367.30999755859375; decision_date=2025-05-23 00:00:00; filter_close=369.5100; filter_ma50=343.6914; filter_avg_value_10=5946.38; filter_adr20=4.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,KRMN,2025-05-27,42.42,41.29,1.13,2025-05-28,43.23,hold_1d_close,1219,51709.98,987.39,0.019095,0.7168,-0.2655,2.9292,1,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:42.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.290000915527344; decision_date=2025-05-23 00:00:00; filter_close=41.8500; filter_ma50=36.1504; filter_avg_value_10=40.29; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,MRP,2025-05-29,24.9708,24.8712,0.0996,2025-05-29,24.8712,same_day_stop_loss_red_candle,2069,51664.59,-206.13,-0.00399,-1.0,-1.3182,3.4546,0,91.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:24.9708; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.871174046361237; decision_date=2025-05-28 00:00:00; filter_close=24.9708; filter_ma50=23.1277; filter_avg_value_10=26.60; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,NXT,2025-05-30,55.42,55.33,0.09,2025-05-30,55.33,same_day_stop_loss_red_candle,932,51651.44,-83.88,-0.001624,-1.0,-4.6668,27.0011,0,92.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:55.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.33000183105469; decision_date=2025-05-29 00:00:00; filter_close=55.4250; filter_ma50=45.7095; filter_avg_value_10=211.20; filter_adr20=5.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,PRCH,2025-06-02,9.12,9.08,0.04,2025-06-02,9.08,same_day_stop_loss_red_candle,5666,51673.92,-226.64,-0.004386,-1.0,-6.75,6.75,0,98.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:9.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.079999923706056; decision_date=2025-05-30 00:00:00; filter_close=9.1200; filter_ma50=7.4932; filter_avg_value_10=33.92; filter_adr20=10.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,HSAI,2025-06-02,18.685,18.35,0.335,2025-06-03,19.71,hold_1d_close,2764,51645.34,2833.1,0.054857,3.0597,-0.5522,4.7314,1,96.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:18.6850; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.350000381469727; decision_date=2025-05-30 00:00:00; filter_close=18.8600; filter_ma50=16.6746; filter_avg_value_10=114.99; filter_adr20=8.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ACHR,2025-06-03,10.2,9.68,0.52,2025-06-03,9.68,same_day_stop_loss_red_candle,5088,51897.6,-2645.76,-0.05098,-1.0,-1.0385,0.4615,0,94.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:10.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.68000030517578; decision_date=2025-06-02 00:00:00; filter_close=9.7300; filter_ma50=8.7698; filter_avg_value_10=339.16; filter_adr20=7.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,HSAI,2025-06-03,18.98,18.5,0.48,2025-06-04,20.15,hold_1d_close,2729,51796.42,3192.93,0.061644,2.4375,0.0,2.6875,1,95.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:18.9800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.5; decision_date=2025-06-02 00:00:00; filter_close=18.6500; filter_ma50=16.6626; filter_avg_value_10=106.53; filter_adr20=8.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ACHR,2025-06-04,9.76,9.66,0.1,2025-06-04,9.66,same_day_stop_loss_red_candle,5310,51825.6,-531.0,-0.010246,-1.0,-4.1,0.9,0,93.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:9.7600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.65999984741211; decision_date=2025-06-03 00:00:00; filter_close=9.7200; filter_ma50=8.7898; filter_avg_value_10=300.26; filter_adr20=7.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ACHR,2025-06-05,9.65,9.35,0.3,2025-06-05,9.35,same_day_stop_loss_red_candle,5372,51839.8,-1611.6,-0.031088,-1.0,-1.35,0.4,0,93.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:9.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.350000381469728; decision_date=2025-06-04 00:00:00; filter_close=9.6400; filter_ma50=8.8040; filter_avg_value_10=285.47; filter_adr20=7.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,MVST,2025-06-05,3.39,3.33,0.06,2025-06-06,3.96,hold_1d_close,15281,51802.59,8710.17,0.168142,9.5,-0.1667,9.5,1,99.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:3.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.3299999237060547; decision_date=2025-06-04 00:00:00; filter_close=3.3900; filter_ma50=2.3743; filter_avg_value_10=30.59; filter_adr20=12.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,HTZ,2025-06-05,6.1,5.935,0.165,2025-06-06,5.935,stop_loss,8485,51758.5,-1400.02,-0.027049,-1.0,-1.4545,0.7273,1,92.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:6.1000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.934999942779541; decision_date=2025-06-04 00:00:00; filter_close=6.0700; filter_ma50=5.9375; filter_avg_value_10=60.64; filter_adr20=9.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,OKLO,2025-06-06,47.1,46.01,1.09,2025-06-09,54.26,hold_1d_close,1105,52045.5,7911.8,0.152017,6.5688,-0.6422,7.0092,1,98.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:47.1000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.0099983215332; decision_date=2025-06-05 00:00:00; filter_close=47.1600; filter_ma50=30.9102; filter_avg_value_10=1591.56; filter_adr20=11.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,RGTI,2025-06-06,11.22,10.71,0.51,2025-06-09,11.32,hold_1d_close,4658,52262.76,465.8,0.008913,0.1961,-0.4706,1.1961,1,97.0,entry=rsi2_next_open; setup_rsi2=2.17; raw_entry=open:11.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.710000038146973; decision_date=2025-06-05 00:00:00; filter_close=10.8900; filter_ma50=10.0871; filter_avg_value_10=853.53; filter_adr20=10.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,IONQ,2025-06-06,37.67,35.927,1.743,2025-06-09,40.06,hold_1d_close,1387,52248.29,3314.93,0.063446,1.3712,-0.4991,2.7998,1,96.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:37.6700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.926998138427734; decision_date=2025-06-05 00:00:00; filter_close=36.6600; filter_ma50=30.6998; filter_avg_value_10=1452.67; filter_adr20=10.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ACHR,2025-06-06,9.66,9.245,0.415,2025-06-09,11.26,hold_1d_close,5421,52366.86,8673.6,0.165632,3.8554,-0.3349,4.8434,1,92.0,entry=rsi2_next_open; setup_rsi2=0.79; raw_entry=open:9.6600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.244999885559082; decision_date=2025-06-05 00:00:00; filter_close=9.3600; filter_ma50=8.8154; filter_avg_value_10=280.24; filter_adr20=7.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,ODD,2025-06-10,69.83,69.43,0.4,2025-06-10,69.43,same_day_stop_loss_red_candle,760,53070.8,-304.0,-0.005728,-1.0,-1.775,4.11,0,92.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:69.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=69.43000030517578; decision_date=2025-06-09 00:00:00; filter_close=69.4600; filter_ma50=57.0396; filter_avg_value_10=83.05; filter_adr20=4.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DUOL,2025-06-11,486.94,475.41,11.53,2025-06-11,475.41,same_day_stop_loss_red_candle,109,53076.46,-1256.77,-0.023678,-1.0,-1.3027,0.0833,0,92.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:486.9400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=475.4100036621094; decision_date=2025-06-10 00:00:00; filter_close=486.0200; filter_ma50=433.8154; filter_avg_value_10=409.67; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,RBRK,2025-06-11,87.55,86.54,1.01,2025-06-12,88.74,hold_1d_close,606,53055.3,721.14,0.013592,1.1782,-0.8911,2.6238,1,94.0,entry=rsi2_next_open; setup_rsi2=1.33; raw_entry=open:87.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=86.54000091552734; decision_date=2025-06-10 00:00:00; filter_close=87.5500; filter_ma50=76.0194; filter_avg_value_10=426.18; filter_adr20=4.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,NRG,2025-06-11,148.8079,146.0198,2.7881,2025-06-12,149.2924,hold_1d_close,357,53124.43,172.94,0.003255,0.1738,-0.8085,0.5709,1,94.0,entry=rsi2_next_open; setup_rsi2=1.81; raw_entry=open:148.8079; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=146.0198167436357; decision_date=2025-06-10 00:00:00; filter_close=146.9986; filter_ma50=123.6071; filter_avg_value_10=475.68; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,GEV,2025-06-11,468.4917,457.6415,10.8502,2025-06-12,486.602,hold_1d_close,113,52939.56,2046.46,0.038657,1.6691,-0.5076,1.8567,1,93.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:468.4917; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=457.64148732873934; decision_date=2025-06-10 00:00:00; filter_close=464.2909; filter_ma50=392.0395; filter_avg_value_10=1517.56; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,DUOL,2025-06-12,475.36,471.92,3.44,2025-06-12,471.92,same_day_stop_loss_red_candle,111,52764.96,-381.84,-0.007237,-1.0,-1.5145,2.096,0,91.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:475.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=471.9200134277344; decision_date=2025-06-11 00:00:00; filter_close=473.7800; filter_ma50=437.0802; filter_avg_value_10=432.82; filter_adr20=3.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,TNXP,2025-06-13,33.5,29.0,4.5,2025-06-16,36.97,hold_1d_close,1586,53131.0,5503.42,0.103582,0.7711,-0.4778,0.7711,1,97.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:33.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.0; decision_date=2025-06-12 00:00:00; filter_close=34.5400; filter_ma50=24.5530; filter_avg_value_10=33.18; filter_adr20=14.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,TNXP,2025-06-16,32.0,31.5,0.5,2025-06-16,31.5,same_day_stop_loss_red_candle,1669,53408.0,-834.5,-0.015625,-1.0,-1.3,9.94,0,96.0,entry=rsi2_next_open; setup_rsi2=1.83; raw_entry=open:32.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=31.5; decision_date=2025-06-13 00:00:00; filter_close=31.9800; filter_ma50=24.8448; filter_avg_value_10=29.09; filter_adr20=13.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,CVNA,2025-06-16,60.411,59.078,1.333,2025-06-16,59.078,same_day_stop_loss_red_candle,886,53524.15,-1181.04,-0.022066,-1.0,-2.7584,0.3548,0,91.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:60.4110; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=59.07799911499024; decision_date=2025-06-13 00:00:00; filter_close=59.4060; filter_ma50=53.7071; filter_avg_value_10=1217.45; filter_adr20=3.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_close_setup_low_stop,AS,2025-06-16,36.75,36.02,0.73,2025-06-17,36.02,stop_loss,1452,53361.0,-1059.96,-0.019864,-1.0,-1.1233,1.0685,1,94.0,entry=rsi2_next_open; setup_rsi2=2.92; raw_entry=open:36.7500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.02000045776367; decision_date=2025-06-13 00:00:00; filter_close=36.2400; filter_ma50=29.5626; filter_avg_value_10=170.38; filter_adr20=3.39; rs_bucket=rs90_100
