strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_3d_close_no_stop,DJT,2024-05-21,48.18,,,2024-05-24,45.81,hold_3d_close,1037,49962.66,-2457.69,-0.049191,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,MHK,2024-08-08,144.7,,,2024-08-13,146.88,hold_3d_close,355,51368.5,773.9,0.015066,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:144.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=143.4400; filter_ma50=124.1520; filter_avg_value_10=198.07; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,AX,2024-08-08,65.96,,,2024-08-13,62.71,hold_3d_close,780,51448.8,-2535.0,-0.049272,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:65.9600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=64.6200; filter_ma50=60.7002; filter_avg_value_10=62.06; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,BKU,2024-08-08,32.747,,,2024-08-13,33.3901,hold_3d_close,1571,51445.6,1010.19,0.019636,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=1.62; raw_entry=open:32.7470; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=32.2459; filter_ma50=29.5244; filter_avg_value_10=28.91; filter_adr20=4.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,MHO,2024-08-08,142.87,,,2024-08-13,144.21,hold_3d_close,360,51433.2,482.4,0.009379,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:142.8700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-07 00:00:00; filter_close=140.1700; filter_ma50=133.9256; filter_avg_value_10=54.10; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,PLTR,2024-08-27,30.55,,,2024-08-30,31.48,hold_3d_close,1685,51476.75,1567.05,0.030442,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=5.00; raw_entry=open:30.5500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=30.8500; filter_ma50=27.7016; filter_avg_value_10=1454.69; filter_adr20=5.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,AXON,2024-08-27,360.49,,,2024-08-30,364.97,hold_3d_close,142,51189.58,636.16,0.012428,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.50; raw_entry=open:360.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-26 00:00:00; filter_close=360.4900; filter_ma50=319.4792; filter_avg_value_10=169.74; filter_adr20=3.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SERV,2024-08-29,9.09,,,2024-09-03,7.19,hold_3d_close,5670,51540.3,-10773.0,-0.209021,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:9.0900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-28 00:00:00; filter_close=9.3500; filter_ma50=7.9471; filter_avg_value_10=70.79; filter_adr20=18.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,CLOV,2024-08-30,2.81,,,2024-09-04,2.865,hold_3d_close,18304,51434.24,1006.72,0.019573,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=2.22; raw_entry=open:2.8100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=2.8200; filter_ma50=1.9237; filter_avg_value_10=45.68; filter_adr20=13.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SE,2024-08-30,79.02,,,2024-09-04,78.15,hold_3d_close,648,51204.96,-563.76,-0.01101,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=1.85; raw_entry=open:79.0200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-29 00:00:00; filter_close=77.5200; filter_ma50=71.9026; filter_avg_value_10=420.31; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SERV,2024-09-03,8.21,,,2024-09-06,7.22,hold_3d_close,6179,50729.59,-6117.21,-0.120585,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=0.54; raw_entry=open:8.2100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-08-30 00:00:00; filter_close=8.4950; filter_ma50=8.2184; filter_avg_value_10=52.95; filter_adr20=16.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,CLOV,2024-09-04,2.72,,,2024-09-09,2.51,hold_3d_close,18775,51068.0,-3942.75,-0.077206,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=0.66; raw_entry=open:2.7200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=2.5000; filter_ma50=1.9807; filter_avg_value_10=40.74; filter_adr20=12.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,ASPN,2024-09-04,26.11,,,2024-09-09,23.02,hold_3d_close,1961,51201.71,-6059.49,-0.118345,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:26.1100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=26.3100; filter_ma50=24.6804; filter_avg_value_10=51.22; filter_adr20=8.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SG,2024-09-04,30.19,,,2024-09-09,28.66,hold_3d_close,1698,51262.62,-2597.94,-0.050679,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:30.1900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=29.2700; filter_ma50=29.0802; filter_avg_value_10=110.61; filter_adr20=6.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,TPL,2024-09-04,269.4418,,,2024-09-09,261.6664,hold_3d_close,190,51193.95,-1477.32,-0.028857,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:269.4418; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-03 00:00:00; filter_close=269.4418; filter_ma50=264.7341; filter_avg_value_10=67.16; filter_adr20=2.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,UPST,2024-09-05,36.44,,,2024-09-10,33.66,hold_3d_close,1387,50542.28,-3855.86,-0.07629,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:36.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=36.3300; filter_ma50=30.8989; filter_avg_value_10=266.71; filter_adr20=9.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,TGTX,2024-09-05,21.97,,,2024-09-10,23.53,hold_3d_close,2298,50487.06,3584.88,0.071006,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:21.9700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-04 00:00:00; filter_close=22.0800; filter_ma50=20.8811; filter_avg_value_10=61.53; filter_adr20=6.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,CVNA,2024-09-06,28.3,,,2024-09-11,26.708,hold_3d_close,1765,49949.5,-2809.88,-0.056254,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.80; raw_entry=open:28.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-05 00:00:00; filter_close=28.2280; filter_ma50=27.6572; filter_avg_value_10=345.82; filter_adr20=4.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,BFH,2024-09-09,54.6563,,,2024-09-12,46.4035,hold_3d_close,916,50065.2,-7559.55,-0.150994,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:54.6563; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=54.3529; filter_ma50=49.9424; filter_avg_value_10=42.93; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,GRBK,2024-09-09,74.04,,,2024-09-12,75.62,hold_3d_close,675,49977.0,1066.5,0.02134,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:74.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=74.1200; filter_ma50=69.2690; filter_avg_value_10=25.40; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,ONON,2024-09-09,44.99,,,2024-09-12,49.05,hold_3d_close,1111,49983.89,4510.66,0.090242,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:44.9900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=44.4400; filter_ma50=40.7196; filter_avg_value_10=269.64; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,CVLT,2024-09-09,140.7,,,2024-09-12,146.92,hold_3d_close,355,49948.5,2208.1,0.044208,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:140.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=139.5300; filter_ma50=137.1470; filter_avg_value_10=45.04; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,IOVA,2024-09-09,10.15,,,2024-09-12,9.46,hold_3d_close,4925,49988.75,-3398.25,-0.06798,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.96; raw_entry=open:10.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-06 00:00:00; filter_close=10.0100; filter_ma50=9.3366; filter_avg_value_10=59.81; filter_adr20=6.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,THC,2024-09-10,153.84,,,2024-09-13,162.41,hold_3d_close,320,49228.8,2742.4,0.055707,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:153.8400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-09 00:00:00; filter_close=153.2200; filter_ma50=147.3616; filter_avg_value_10=165.83; filter_adr20=2.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,RKT,2024-09-12,17.7528,,,2024-09-17,19.5602,hold_3d_close,2807,49831.97,5073.51,0.101812,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.13; raw_entry=open:17.7528; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-11 00:00:00; filter_close=17.4689; filter_ma50=16.2218; filter_avg_value_10=60.03; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,TRUP,2024-09-20,43.12,,,2024-09-25,42.05,hold_3d_close,1163,50148.56,-1244.41,-0.024814,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=4.82; raw_entry=open:43.1200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-19 00:00:00; filter_close=42.0000; filter_ma50=40.0200; filter_avg_value_10=27.68; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,CNK,2024-09-24,26.9759,,,2024-09-27,27.4191,hold_3d_close,1857,50094.27,823.02,0.016429,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:26.9759; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-23 00:00:00; filter_close=27.2024; filter_ma50=25.5017; filter_avg_value_10=66.29; filter_adr20=2.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,TGTX,2024-09-24,23.25,,,2024-09-27,23.83,hold_3d_close,2156,50127.0,1250.48,0.024946,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:23.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-23 00:00:00; filter_close=23.2500; filter_ma50=22.0751; filter_avg_value_10=161.95; filter_adr20=5.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,GGAL,2024-09-26,41.4144,,,2024-10-01,40.2379,hold_3d_close,1209,50070.06,-1422.38,-0.028408,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:41.4144; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-25 00:00:00; filter_close=40.9211; filter_ma50=33.5250; filter_avg_value_10=42.58; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,AFRM,2024-09-26,43.54,,,2024-10-01,38.48,hold_3d_close,1150,50071.0,-5819.0,-0.116215,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,FTAI,2024-09-27,126.0865,,,2024-10-02,132.6075,hold_3d_close,397,50056.32,2588.85,0.051719,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:126.0865; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=124.1558; filter_ma50=113.2329; filter_avg_value_10=160.13; filter_adr20=4.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,JANX,2024-09-27,46.77,,,2024-10-02,43.45,hold_3d_close,1071,50090.67,-3555.72,-0.070986,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,OSCR,2024-09-27,20.39,,,2024-10-02,20.25,hold_3d_close,2455,50057.45,-343.7,-0.006866,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SLG,2024-09-27,64.7731,,,2024-10-02,63.8593,hold_3d_close,774,50134.37,-707.25,-0.014107,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,AHR,2024-10-02,24.1287,,,2024-10-07,23.9463,hold_3d_close,2061,49729.25,-375.98,-0.007561,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:24.1287; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=24.3687; filter_ma50=19.7148; filter_avg_value_10=126.45; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,CAVA,2024-10-02,121.0,,,2024-10-07,126.0,hold_3d_close,410,49610.0,2050.0,0.041322,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:121.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=122.4300; filter_ma50=106.2370; filter_avg_value_10=363.48; filter_adr20=3.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,WULF,2024-10-02,4.24,,,2024-10-07,4.03,hold_3d_close,11738,49769.12,-2464.97,-0.049528,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.14; raw_entry=open:4.2400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=4.3300; filter_ma50=4.2708; filter_avg_value_10=107.10; filter_adr20=9.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,JANX,2024-10-02,44.22,,,2024-10-07,44.15,hold_3d_close,1127,49835.94,-78.89,-0.001583,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=0.62; raw_entry=open:44.2200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=44.5000; filter_ma50=43.8198; filter_avg_value_10=33.72; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SMTC,2024-10-02,41.85,,,2024-10-07,43.36,hold_3d_close,1189,49759.65,1795.39,0.036081,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:41.8500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=42.0800; filter_ma50=37.7740; filter_avg_value_10=97.73; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,KYMR,2024-10-02,45.93,,,2024-10-07,42.21,hold_3d_close,1083,49742.19,-4028.76,-0.080993,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:45.9300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-01 00:00:00; filter_close=46.5700; filter_ma50=45.8512; filter_avg_value_10=29.16; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,EMBJ,2024-10-03,33.6215,,,2024-10-08,33.5515,hold_3d_close,1483,49860.61,-103.69,-0.00208,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.87; raw_entry=open:33.6215; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-02 00:00:00; filter_close=34.1708; filter_ma50=32.8399; filter_avg_value_10=46.68; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,TVTX,2024-10-04,13.87,,,2024-10-09,17.59,hold_3d_close,3593,49834.91,13365.96,0.268205,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,AUR,2024-10-04,5.3,,,2024-10-09,5.48,hold_3d_close,9449,50079.7,1700.82,0.033962,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SG,2024-10-04,34.49,,,2024-10-09,37.54,hold_3d_close,1455,50182.95,4437.75,0.088431,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,AHR,2024-10-07,23.8887,,,2024-10-10,23.2358,hold_3d_close,2087,49855.64,-1362.61,-0.027331,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:23.8887; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-04 00:00:00; filter_close=24.0519; filter_ma50=20.2163; filter_avg_value_10=72.30; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,APLD,2024-10-08,7.05,,,2024-10-11,7.28,hold_3d_close,7113,50146.65,1635.99,0.032624,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,COMP,2024-10-08,5.71,,,2024-10-11,5.91,hold_3d_close,8832,50430.72,1766.4,0.035026,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,SOC,2024-10-09,20.7,,,2024-10-14,20.66,hold_3d_close,2444,50590.8,-97.76,-0.001932,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:20.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-08 00:00:00; filter_close=20.7800; filter_ma50=19.5208; filter_avg_value_10=26.81; filter_adr20=6.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,AHR,2024-10-10,23.255,,,2024-10-15,23.9367,hold_3d_close,2162,50277.22,1473.85,0.029315,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=0.10; raw_entry=open:23.2550; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-09 00:00:00; filter_close=23.4086; filter_ma50=20.6989; filter_avg_value_10=51.20; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,TLN,2024-10-14,159.75,,,2024-10-17,171.68,hold_3d_close,317,50640.75,3781.81,0.074679,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,BOOT,2024-10-14,160.04,,,2024-10-17,166.38,hold_3d_close,317,50732.68,2009.78,0.039615,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,BILI,2024-10-16,20.54,,,2024-10-21,20.22,hold_3d_close,2483,51000.82,-794.56,-0.015579,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,FUTU,2024-10-18,93.1928,,,2024-10-23,85.385,hold_3d_close,546,50883.24,-4263.01,-0.08378,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,PI,2024-10-21,218.92,,,2024-10-24,192.21,hold_3d_close,232,50789.44,-6196.72,-0.122008,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,LBRDK,2024-10-22,72.3502,,,2024-10-25,76.676,hold_3d_close,703,50862.18,3041.07,0.05979,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,FTAI,2024-10-23,137.4342,,,2024-10-28,140.3796,hold_3d_close,370,50850.67,1089.77,0.021431,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4342; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-22 00:00:00; filter_close=138.1337; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_3d_close_no_stop,CNK,2024-10-25,27.8623,,,2024-10-30,30.0192,hold_3d_close,1819,50681.53,3923.39,0.077413,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
