strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,HERE,2025-06-30,8.07,7.8,0.27,2025-07-01,9.98,hold_1d_open,6445,52011.15,12309.95,0.236679,7.0741,-0.1852,10.7778,1,98.0,entry=rsi2_next_open; setup_rsi2=1.17; raw_entry=open:8.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.800000190734863; decision_date=2025-06-27 00:00:00; filter_close=8.0000; filter_ma50=7.4082; filter_avg_value_10=28.16; filter_adr20=18.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LEU,2025-06-30,168.95,161.74,7.21,2025-07-01,173.17,hold_1d_open,310,52374.5,1308.2,0.024978,0.5853,-0.7822,2.147,1,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:168.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=161.74000549316406; decision_date=2025-06-27 00:00:00; filter_close=168.6500; filter_ma50=115.2900; filter_avg_value_10=312.31; filter_adr20=9.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CRK,2025-07-02,25.38,24.9,0.48,2025-07-02,24.9,same_day_stop_loss_red_candle,2080,52790.4,-998.4,-0.018913,-1.0,-1.625,0.6667,0,92.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:25.3800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.899999618530277; decision_date=2025-07-01 00:00:00; filter_close=25.2600; filter_ma50=23.7448; filter_avg_value_10=103.13; filter_adr20=4.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SNDK,2025-07-02,44.52,44.3,0.22,2025-07-02,44.3,same_day_stop_loss_red_candle,1184,52711.68,-260.48,-0.004942,-1.0,-1.5909,7.8181,0,92.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:44.5200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.29999923706055; decision_date=2025-07-01 00:00:00; filter_close=44.9600; filter_ma50=39.1680; filter_avg_value_10=138.68; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CRK,2025-07-03,24.98,24.6,0.38,2025-07-03,24.6,same_day_stop_loss_red_candle,2111,52732.78,-802.18,-0.015212,-1.0,-3.4474,0.0,0,90.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:24.9800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.600000381469727; decision_date=2025-07-02 00:00:00; filter_close=24.8500; filter_ma50=23.8690; filter_avg_value_10=96.84; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,LFMD,2025-07-08,12.2,11.99,0.21,2025-07-08,11.99,same_day_stop_loss_red_candle,4319,52691.8,-906.99,-0.017213,-1.0,-2.7143,0.4762,0,95.0,entry=rsi2_next_open; setup_rsi2=2.77; raw_entry=open:12.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=11.989999771118164; decision_date=2025-07-07 00:00:00; filter_close=12.2000; filter_ma50=11.0424; filter_avg_value_10=27.39; filter_adr20=7.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,GRAL,2025-07-09,43.55,42.42,1.13,2025-07-09,42.42,same_day_stop_loss_red_candle,1208,52608.4,-1365.04,-0.025947,-1.0,-1.4513,0.823,0,94.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:43.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.41999816894531; decision_date=2025-07-08 00:00:00; filter_close=42.8400; filter_ma50=40.5816; filter_avg_value_10=75.65; filter_adr20=8.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NBIS,2025-07-10,46.5,45.81,0.69,2025-07-10,45.81,same_day_stop_loss_red_candle,1131,52591.5,-780.39,-0.014839,-1.0,-1.8116,1.0652,0,94.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:46.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=45.810001373291016; decision_date=2025-07-09 00:00:00; filter_close=46.0500; filter_ma50=40.6117; filter_avg_value_10=522.33; filter_adr20=6.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,GRAL,2025-07-10,42.13,41.91,0.22,2025-07-10,41.91,same_day_stop_loss_red_candle,1248,52578.24,-274.56,-0.005222,-1.0,-4.0,9.8636,0,93.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:42.1300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.90999984741211; decision_date=2025-07-09 00:00:00; filter_close=42.1300; filter_ma50=40.6802; filter_avg_value_10=76.29; filter_adr20=7.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ASTS,2025-07-10,43.28,42.44,0.84,2025-07-11,43.48,hold_1d_open,1214,52541.92,242.8,0.004621,0.2381,-0.6179,5.2857,1,95.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:43.2800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.43999862670898; decision_date=2025-07-09 00:00:00; filter_close=42.5000; filter_ma50=33.2575; filter_avg_value_10=637.93; filter_adr20=8.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TSSI,2025-07-11,22.45,22.37,0.08,2025-07-11,22.37,same_day_stop_loss_red_candle,2340,52533.0,-187.2,-0.003563,-1.0,-25.25,3.125,0,98.0,entry=rsi2_next_open; setup_rsi2=4.83; raw_entry=open:22.4500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.3700008392334; decision_date=2025-07-10 00:00:00; filter_close=22.9200; filter_ma50=17.3214; filter_avg_value_10=80.39; filter_adr20=11.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SEZL,2025-07-14,133.0,132.04,0.96,2025-07-14,132.04,same_day_stop_loss_red_candle,396,52668.0,-380.16,-0.007218,-1.0,-2.4062,4.9791,0,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:133.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=132.0399932861328; decision_date=2025-07-11 00:00:00; filter_close=134.7300; filter_ma50=120.1475; filter_avg_value_10=196.93; filter_adr20=8.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TSSI,2025-07-14,20.44,20.43,0.01,2025-07-14,20.43,same_day_stop_loss_red_candle,2578,52694.32,-25.78,-0.000489,-1.0,-64.9985,87.9979,0,97.0,entry=rsi2_next_open; setup_rsi2=2.04; raw_entry=open:20.4400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=20.43000030517578; decision_date=2025-07-11 00:00:00; filter_close=20.5100; filter_ma50=17.5862; filter_avg_value_10=75.32; filter_adr20=11.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,QUBT,2025-07-14,17.895,17.38,0.515,2025-07-15,19.03,hold_1d_open,2935,52521.83,3331.23,0.063426,2.2039,-0.9029,2.3786,1,98.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:17.8950; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.3799991607666; decision_date=2025-07-11 00:00:00; filter_close=17.4300; filter_ma50=14.0522; filter_avg_value_10=447.06; filter_adr20=10.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CRWV,2025-07-14,130.38,125.67,4.71,2025-07-15,144.24,hold_1d_open,404,52673.52,5599.44,0.106305,2.9427,-0.0828,3.4756,1,98.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:130.3800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=125.66999816894533; decision_date=2025-07-11 00:00:00; filter_close=125.8400; filter_ma50=120.5175; filter_avg_value_10=1931.14; filter_adr20=8.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DAVE,2025-07-14,206.88,196.318,10.562,2025-07-15,196.318,stop_loss,254,52547.52,-2682.75,-0.051054,-1.0,-1.7355,1.0812,1,96.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:206.8800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=196.3179931640625; decision_date=2025-07-11 00:00:00; filter_close=202.6600; filter_ma50=202.5135; filter_avg_value_10=142.10; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,APPS,2025-07-14,5.12,5.04,0.08,2025-07-15,5.35,hold_1d_open,10311,52792.32,2371.53,0.044922,2.875,-0.375,3.5,1,92.0,entry=rsi2_next_open; setup_rsi2=1.65; raw_entry=open:5.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.039999961853027; decision_date=2025-07-11 00:00:00; filter_close=5.0800; filter_ma50=4.8618; filter_avg_value_10=31.70; filter_adr20=11.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SATS,2025-07-17,29.01,28.57,0.44,2025-07-18,28.57,stop_loss,1824,52914.24,-802.56,-0.015167,-1.0,-1.2727,0.9091,1,91.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:29.0100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=28.56999969482422; decision_date=2025-07-16 00:00:00; filter_close=29.0900; filter_ma50=23.5746; filter_avg_value_10=88.16; filter_adr20=5.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TGB,2025-07-21,3.29,3.17,0.12,2025-07-22,3.28,hold_1d_open,16079,52899.91,-160.79,-0.00304,-0.0833,-0.5833,1.3333,1,90.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:3.2900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.1700000762939453; decision_date=2025-07-18 00:00:00; filter_close=3.2200; filter_ma50=2.7400; filter_avg_value_10=31.31; filter_adr20=5.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,RYTM,2025-07-28,86.88,85.81,1.07,2025-07-28,85.81,same_day_stop_loss_red_candle,608,52823.04,-650.56,-0.012316,-1.0,-2.486,0.0,0,92.0,entry=rsi2_next_open; setup_rsi2=2.11; raw_entry=open:86.8800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=85.80999755859375; decision_date=2025-07-25 00:00:00; filter_close=86.4500; filter_ma50=69.7924; filter_avg_value_10=54.74; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,GAME,2025-07-28,1.17,1.1,0.07,2025-07-28,1.1,same_day_stop_loss_red_candle,45180,52860.6,-3162.6,-0.059829,-1.0,-1.2857,0.9286,0,91.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:1.1700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=1.100000023841858; decision_date=2025-07-25 00:00:00; filter_close=1.1300; filter_ma50=1.0347; filter_avg_value_10=58.00; filter_adr20=22.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,PCT,2025-07-29,15.1,14.67,0.43,2025-07-29,14.67,same_day_stop_loss_red_candle,3489,52683.9,-1500.27,-0.028477,-1.0,-2.6419,0.186,0,92.0,entry=rsi2_next_open; setup_rsi2=1.89; raw_entry=open:15.1000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.670000076293944; decision_date=2025-07-28 00:00:00; filter_close=14.8600; filter_ma50=12.6356; filter_avg_value_10=57.75; filter_adr20=5.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,COIN,2025-07-29,383.59,375.26,8.33,2025-07-29,375.26,same_day_stop_loss_red_candle,137,52551.83,-1141.21,-0.021716,-1.0,-2.1429,0.1429,0,90.0,entry=rsi2_next_open; setup_rsi2=1.73; raw_entry=open:383.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=375.260009765625; decision_date=2025-07-28 00:00:00; filter_close=379.4900; filter_ma50=317.1470; filter_avg_value_10=5963.73; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,RYTM,2025-07-29,85.93,84.22,1.71,2025-07-30,84.22,stop_loss,613,52675.09,-1048.23,-0.0199,-1.0,-1.0468,0.6784,1,93.0,entry=rsi2_next_open; setup_rsi2=0.97; raw_entry=open:85.9300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=84.22000122070312; decision_date=2025-07-28 00:00:00; filter_close=85.6800; filter_ma50=70.3604; filter_avg_value_10=53.77; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,QS,2025-07-30,9.31,9.2,0.11,2025-07-30,9.2,same_day_stop_loss_red_candle,5641,52517.71,-620.51,-0.011815,-1.0,-7.5454,0.0,0,97.0,entry=rsi2_next_open; setup_rsi2=2.33; raw_entry=open:9.3100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.199999809265137; decision_date=2025-07-29 00:00:00; filter_close=9.2800; filter_ma50=6.8516; filter_avg_value_10=1150.40; filter_adr20=12.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ARQQ,2025-07-30,34.25,33.62,0.63,2025-07-30,33.62,same_day_stop_loss_red_candle,1531,52436.75,-964.53,-0.018394,-1.0,-2.3492,1.9841,0,95.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:34.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.619998931884766; decision_date=2025-07-29 00:00:00; filter_close=34.0100; filter_ma50=32.3380; filter_avg_value_10=38.79; filter_adr20=9.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,RYTM,2025-07-30,87.03,84.72,2.31,2025-07-30,84.72,same_day_stop_loss_red_candle,605,52653.15,-1397.55,-0.026543,-1.0,-1.2511,0.026,0,93.0,entry=rsi2_next_open; setup_rsi2=0.91; raw_entry=open:87.0300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=84.72000122070312; decision_date=2025-07-29 00:00:00; filter_close=85.6300; filter_ma50=70.8694; filter_avg_value_10=49.74; filter_adr20=4.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CIFR,2025-07-30,5.8,5.64,0.16,2025-07-30,5.64,same_day_stop_loss_red_candle,9073,52623.4,-1451.68,-0.027586,-1.0,-3.125,0.375,0,93.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:5.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.639999866485596; decision_date=2025-07-29 00:00:00; filter_close=5.6800; filter_ma50=4.7070; filter_avg_value_10=220.28; filter_adr20=9.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SEDG,2025-07-30,25.38,24.76,0.62,2025-07-30,24.76,same_day_stop_loss_red_candle,2070,52536.6,-1283.4,-0.024429,-1.0,-1.5,4.4274,0,93.0,entry=rsi2_next_open; setup_rsi2=4.91; raw_entry=open:25.3800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.76000022888184; decision_date=2025-07-29 00:00:00; filter_close=24.9500; filter_ma50=21.9794; filter_avg_value_10=137.89; filter_adr20=9.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,KC,2025-07-30,13.89,13.88,0.01,2025-07-30,13.88,same_day_stop_loss_red_candle,3776,52448.64,-37.76,-0.00072,-1.0,-27.9994,8.8998,0,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:13.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.880000114440918; decision_date=2025-07-29 00:00:00; filter_close=13.9900; filter_ma50=13.0585; filter_avg_value_10=37.24; filter_adr20=3.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CRSP,2025-07-30,60.59,58.68,1.91,2025-07-30,58.68,same_day_stop_loss_red_candle,865,52410.35,-1652.15,-0.031523,-1.0,-2.1466,0.4162,0,91.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:60.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=58.68000030517578; decision_date=2025-07-29 00:00:00; filter_close=59.0200; filter_ma50=48.1323; filter_avg_value_10=270.53; filter_adr20=6.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,PCT,2025-07-30,14.07,13.964,0.106,2025-07-30,13.964,same_day_stop_loss_red_candle,3721,52354.47,-394.43,-0.007534,-1.0,-6.2264,0.8491,0,91.0,entry=rsi2_next_open; setup_rsi2=0.60; raw_entry=open:14.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.96399974822998; decision_date=2025-07-29 00:00:00; filter_close=14.0200; filter_ma50=12.7424; filter_avg_value_10=57.42; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,DPRO,2025-07-30,5.07,4.44,0.63,2025-07-31,4.97,hold_1d_open,10352,52484.64,-1035.2,-0.019724,-0.1587,-0.4921,0.6032,1,96.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:5.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.440000057220459; decision_date=2025-07-29 00:00:00; filter_close=4.5900; filter_ma50=3.2645; filter_avg_value_10=73.62; filter_adr20=14.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,IREN,2025-07-30,15.995,15.28,0.715,2025-07-31,16.75,hold_1d_open,3278,52431.61,2474.89,0.047202,1.0559,-0.6364,1.5385,1,95.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:15.9950; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.279999732971191; decision_date=2025-07-29 00:00:00; filter_close=15.7900; filter_ma50=12.8840; filter_avg_value_10=583.32; filter_adr20=9.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ONDS,2025-07-30,1.865,1.78,0.085,2025-07-31,2.17,hold_1d_open,28102,52410.23,8571.11,0.163539,3.5882,-0.1765,4.1765,1,93.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:1.8650; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=1.7799999713897705; decision_date=2025-07-29 00:00:00; filter_close=1.8200; filter_ma50=1.6787; filter_avg_value_10=41.79; filter_adr20=11.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TPC,2025-07-30,47.6386,46.6602,0.9783,2025-07-31,47.3091,hold_1d_open,1103,52545.33,-363.37,-0.006915,-0.3367,-0.8163,1.0204,1,93.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:47.6386; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.66022515294534; decision_date=2025-07-29 00:00:00; filter_close=46.8299; filter_ma50=43.4409; filter_avg_value_10=31.85; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,COIN,2025-07-30,382.95,365.74,17.21,2025-07-31,382.89,hold_1d_open,137,52464.15,-8.22,-0.000157,-0.0035,-0.595,0.2435,1,92.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:382.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=365.739990234375; decision_date=2025-07-29 00:00:00; filter_close=371.4400; filter_ma50=319.6870; filter_avg_value_10=5655.12; filter_adr20=5.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,TMC,2025-07-31,6.15,5.96,0.19,2025-07-31,5.96,same_day_stop_loss_red_candle,8554,52607.1,-1625.26,-0.030894,-1.0,-2.5789,0.0,0,98.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:6.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.960000038146973; decision_date=2025-07-30 00:00:00; filter_close=6.1100; filter_ma50=5.9426; filter_avg_value_10=79.89; filter_adr20=9.25; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,CAR,2025-07-31,168.99,167.65,1.34,2025-07-31,167.65,same_day_stop_loss_red_candle,309,52217.91,-414.06,-0.00793,-1.0,-2.6045,3.291,0,94.0,entry=rsi2_next_open; setup_rsi2=1.23; raw_entry=open:168.9900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=167.64999389648438; decision_date=2025-07-30 00:00:00; filter_close=172.4600; filter_ma50=156.3386; filter_avg_value_10=241.52; filter_adr20=4.79; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,FUTU,2025-07-31,149.2071,148.0162,1.1909,2025-07-31,148.0162,same_day_stop_loss_red_candle,350,52222.48,-416.81,-0.007982,-1.0,-4.5372,1.8843,0,93.0,entry=rsi2_next_open; setup_rsi2=2.90; raw_entry=open:149.2071; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=148.0161887730433; decision_date=2025-07-30 00:00:00; filter_close=148.5575; filter_ma50=125.2759; filter_avg_value_10=424.73; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,PCT,2025-07-31,13.64,13.41,0.23,2025-07-31,13.41,same_day_stop_loss_red_candle,3826,52186.64,-879.98,-0.016862,-1.0,-1.6087,0.3913,0,90.0,entry=rsi2_next_open; setup_rsi2=0.37; raw_entry=open:13.6400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.40999984741211; decision_date=2025-07-30 00:00:00; filter_close=13.6400; filter_ma50=12.8294; filter_avg_value_10=54.95; filter_adr20=5.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,SLDP,2025-07-31,3.15,3.13,0.02,2025-08-01,2.95,stop_loss,16675,52526.25,-3335.0,-0.063492,-10.0,-12.5,8.85,1,98.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:3.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.130000114440918; decision_date=2025-07-30 00:00:00; filter_close=3.1700; filter_ma50=2.3154; filter_avg_value_10=65.20; filter_adr20=13.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,NVTS,2025-07-31,7.55,7.1,0.45,2025-08-01,7.015,stop_loss,6961,52555.55,-3724.14,-0.070861,-1.1889,-1.3333,1.4111,1,97.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:7.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.099999904632568; decision_date=2025-07-30 00:00:00; filter_close=7.2100; filter_ma50=6.4970; filter_avg_value_10=311.97; filter_adr20=8.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,OUST,2025-07-31,23.15,22.07,1.08,2025-08-01,22.07,stop_loss,2267,52481.05,-2448.36,-0.046652,-1.0,-1.7037,0.8509,1,97.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:23.1500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.06999969482422; decision_date=2025-07-30 00:00:00; filter_close=22.4900; filter_ma50=20.3376; filter_avg_value_10=76.31; filter_adr20=8.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,QS,2025-07-31,8.8,8.48,0.32,2025-08-01,8.2,stop_loss,5967,52509.6,-3580.2,-0.068182,-1.875,-2.1875,0.7812,1,96.0,entry=rsi2_next_open; setup_rsi2=1.67; raw_entry=open:8.8000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=8.479999542236328; decision_date=2025-07-30 00:00:00; filter_close=8.7800; filter_ma50=6.9326; filter_avg_value_10=1114.07; filter_adr20=12.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,ARQQ,2025-07-31,34.87,32.77,2.1,2025-08-01,31.46,stop_loss,1504,52444.48,-5128.64,-0.097792,-1.6238,-1.8952,0.4857,1,95.0,entry=rsi2_next_open; setup_rsi2=1.63; raw_entry=open:34.8700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=32.77000045776367; decision_date=2025-07-30 00:00:00; filter_close=33.3500; filter_ma50=32.6354; filter_avg_value_10=32.84; filter_adr20=9.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BBAI,2025-07-31,6.61,6.28,0.33,2025-08-01,6.045,stop_loss,7916,52324.76,-4472.54,-0.085477,-1.7121,-1.8182,0.6061,1,95.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:6.6100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.28000020980835; decision_date=2025-07-30 00:00:00; filter_close=6.4100; filter_ma50=5.5224; filter_avg_value_10=709.58; filter_adr20=10.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,BKSY,2025-07-31,18.5,18.26,0.24,2025-08-01,18.26,stop_loss,2821,52188.5,-677.04,-0.012973,-1.0,-2.375,5.0,1,94.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:18.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.26000022888184; decision_date=2025-07-30 00:00:00; filter_close=18.4700; filter_ma50=16.9096; filter_avg_value_10=70.80; filter_adr20=8.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open_setup_low_stop,KC,2025-07-31,14.65,13.61,1.04,2025-08-01,13.61,stop_loss,3569,52285.85,-3711.76,-0.07099,-1.0,-1.3942,0.1971,1,91.0,entry=rsi2_next_open; setup_rsi2=2.91; raw_entry=open:14.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.609999656677246; decision_date=2025-07-30 00:00:00; filter_close=13.6800; filter_ma50=13.0577; filter_avg_value_10=34.37; filter_adr20=3.75; rs_bucket=rs90_100
