strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,MP,2025-04-01,24.27,23.41,0.86,2025-04-03,24.82,hold_2d_close,2117,51379.59,1164.35,0.022662,0.6395,-0.7093,1.5814,2,95.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:24.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.40999984741211; decision_date=2025-03-31 00:00:00; filter_close=24.4100; filter_ma50=23.9766; filter_avg_value_10=85.01; filter_adr20=5.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,EMBJ,2025-04-01,45.1682,44.3991,0.7691,2025-04-03,45.1183,hold_2d_close,1137,51356.26,-56.79,-0.001106,-0.0649,-0.3377,4.2597,2,93.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:45.1682; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=44.39909507285768; decision_date=2025-03-31 00:00:00; filter_close=46.1471; filter_ma50=45.7911; filter_avg_value_10=113.49; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,QBTS,2025-04-02,7.27,7.2,0.07,2025-04-03,6.79,stop_loss,7092,51558.84,-3404.16,-0.066025,-6.8571,-7.4286,7.1428,1,99.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:7.2700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.199999809265137; decision_date=2025-04-01 00:00:00; filter_close=7.4200; filter_ma50=6.6932; filter_avg_value_10=654.54; filter_adr20=15.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,XERS,2025-04-02,5.04,4.96,0.08,2025-04-03,4.95,stop_loss,10235,51584.4,-921.15,-0.017857,-1.125,-2.5,2.0,1,97.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:5.0400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.960000038146973; decision_date=2025-04-01 00:00:00; filter_close=5.0800; filter_ma50=4.2084; filter_avg_value_10=25.93; filter_adr20=7.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,QBTS,2025-04-04,6.88,6.75,0.13,2025-04-04,6.75,same_day_stop_loss_red_candle,7426,51090.88,-965.38,-0.018895,-1.0,-5.6923,0.6923,0,99.0,entry=rsi2_next_open; setup_rsi2=1.50; raw_entry=open:6.8800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.75; decision_date=2025-04-03 00:00:00; filter_close=7.1600; filter_ma50=6.7324; filter_avg_value_10=458.52; filter_adr20=15.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CIB,2025-04-09,34.6672,34.5509,0.1163,2025-04-09,34.5509,same_day_stop_loss_red_candle,1476,51168.79,-171.66,-0.003355,-1.0,-2.75,28.5,0,96.0,entry=rsi2_next_open; setup_rsi2=4.79; raw_entry=open:34.6672; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=34.550902174164825; decision_date=2025-04-08 00:00:00; filter_close=34.9967; filter_ma50=34.1215; filter_avg_value_10=25.27; filter_adr20=3.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ANIP,2025-04-09,62.26,61.74,0.52,2025-04-09,61.74,same_day_stop_loss_red_candle,822,51177.72,-427.44,-0.008352,-1.0,-1.5962,10.0578,0,91.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:62.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=61.7400016784668; decision_date=2025-04-08 00:00:00; filter_close=63.0500; filter_ma50=61.6576; filter_avg_value_10=28.96; filter_adr20=4.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,GRPN,2025-04-08,17.6,15.84,1.76,2025-04-10,17.91,hold_2d_close,2900,51040.0,899.0,0.017614,0.1761,-0.8864,0.3636,2,98.0,entry=rsi2_next_open; setup_rsi2=1.70; raw_entry=open:17.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=15.84000015258789; decision_date=2025-04-07 00:00:00; filter_close=16.8000; filter_ma50=13.5618; filter_avg_value_10=27.51; filter_adr20=7.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AU,2025-04-08,32.8457,30.5215,2.3243,2025-04-10,37.1595,hold_2d_close,1550,50910.89,6686.32,0.131334,1.856,-0.6049,2.0494,2,96.0,entry=rsi2_next_open; setup_rsi2=2.89; raw_entry=open:32.8457; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=30.52147112707206; decision_date=2025-04-07 00:00:00; filter_close=31.9084; filter_ma50=30.7513; filter_avg_value_10=98.27; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ESLT,2025-04-23,374.7274,369.3854,5.3419,2025-04-24,368.7488,stop_loss,137,51337.65,-819.06,-0.015954,-1.1192,-1.4339,0.5214,1,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:374.7274; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=369.3854427597204; decision_date=2025-04-22 00:00:00; filter_close=374.7373; filter_ma50=356.5585; filter_avg_value_10=31.86; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,FSM,2025-04-24,6.19,5.81,0.38,2025-04-28,6.17,hold_2d_close,8296,51352.24,-165.92,-0.003231,-0.0526,-0.7895,0.1053,2,94.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:6.1900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.809999942779541; decision_date=2025-04-23 00:00:00; filter_close=6.0900; filter_ma50=5.4834; filter_avg_value_10=101.24; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,IAG,2025-04-28,7.0,6.9,0.1,2025-04-30,7.08,hold_2d_close,7334,51338.0,586.72,0.011429,0.8,-0.5,2.2,2,94.0,entry=rsi2_next_open; setup_rsi2=4.04; raw_entry=open:7.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.900000095367432; decision_date=2025-04-25 00:00:00; filter_close=7.0300; filter_ma50=6.2686; filter_avg_value_10=122.90; filter_adr20=6.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HTZ,2025-05-06,6.16,6.14,0.02,2025-05-06,6.14,same_day_stop_loss_red_candle,8339,51368.24,-166.78,-0.003247,-1.0,-10.5,3.25,0,97.0,entry=rsi2_next_open; setup_rsi2=2.54; raw_entry=open:6.1600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.139999866485596; decision_date=2025-05-05 00:00:00; filter_close=6.2000; filter_ma50=4.8369; filter_avg_value_10=178.54; filter_adr20=14.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,STNE,2025-05-06,10.9543,10.8221,0.1322,2025-05-07,10.8221,stop_loss,4689,51364.76,-619.78,-0.012066,-1.0,-1.0625,1.5,1,93.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:10.9543; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.822131235318466; decision_date=2025-05-05 00:00:00; filter_close=11.0204; filter_ma50=9.1863; filter_avg_value_10=60.13; filter_adr20=5.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,STNE,2025-05-07,10.9543,10.913,0.0413,2025-05-07,10.913,same_day_stop_loss_red_candle,4682,51288.08,-193.39,-0.003771,-1.0,-3.4,1.8,0,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:10.9543; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.913003635900788; decision_date=2025-05-06 00:00:00; filter_close=10.9874; filter_ma50=9.2464; filter_avg_value_10=55.12; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HTZ,2025-05-07,6.32,5.95,0.37,2025-05-08,5.95,stop_loss,8122,51331.04,-3005.14,-0.058544,-1.0,-1.3514,0.7027,1,97.0,entry=rsi2_next_open; setup_rsi2=2.18; raw_entry=open:6.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.949999809265137; decision_date=2025-05-06 00:00:00; filter_close=6.1400; filter_ma50=4.8749; filter_avg_value_10=123.86; filter_adr20=13.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,STNE,2025-05-08,11.07,10.8139,0.2561,2025-05-09,10.8139,stop_loss,4622,51165.38,-1183.68,-0.023134,-1.0,-1.9355,1.4194,1,92.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:11.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.813869522407677; decision_date=2025-05-07 00:00:00; filter_close=10.9295; filter_ma50=9.3054; filter_avg_value_10=51.91; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,LRN,2025-05-13,150.18,142.42,7.76,2025-05-15,153.78,hold_2d_close,340,51061.2,1224.0,0.023971,0.4639,-0.0232,0.7526,2,92.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:150.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=142.4199981689453; decision_date=2025-05-12 00:00:00; filter_close=149.3000; filter_ma50=134.5246; filter_avg_value_10=164.57; filter_adr20=4.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,MRX,2025-05-21,43.7989,43.1709,0.6279,2025-05-21,43.1709,same_day_stop_loss_red_candle,1168,51157.06,-733.43,-0.014337,-1.0,-2.0781,0.6406,0,93.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:43.7989; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=43.17091616838338; decision_date=2025-05-20 00:00:00; filter_close=43.9068; filter_ma50=38.7017; filter_avg_value_10=51.12; filter_adr20=4.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,MRX,2025-05-22,42.5528,42.4939,0.0589,2025-05-22,42.4939,same_day_stop_loss_red_candle,1201,51105.9,-70.7,-0.001383,-1.0,-9.4996,10.4996,0,93.0,entry=rsi2_next_open; setup_rsi2=0.96; raw_entry=open:42.5528; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=42.49391926843253; decision_date=2025-05-21 00:00:00; filter_close=42.5430; filter_ma50=38.9321; filter_avg_value_10=50.03; filter_adr20=4.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AVPT,2025-05-22,18.32,18.211,0.109,2025-05-22,18.211,same_day_stop_loss_red_candle,2791,51131.12,-304.22,-0.00595,-1.0,-2.1101,1.5596,0,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:18.3200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.211000442504883; decision_date=2025-05-21 00:00:00; filter_close=18.3200; filter_ma50=15.8496; filter_avg_value_10=32.84; filter_adr20=2.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,MSTR,2025-05-27,381.12,367.31,13.81,2025-05-27,367.31,same_day_stop_loss_red_candle,134,51070.08,-1850.54,-0.036235,-1.0,-1.2266,0.013,0,90.0,entry=rsi2_next_open; setup_rsi2=3.94; raw_entry=open:381.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=367.30999755859375; decision_date=2025-05-23 00:00:00; filter_close=369.5100; filter_ma50=343.6914; filter_avg_value_10=5946.38; filter_adr20=4.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,KRMN,2025-05-27,42.42,41.29,1.13,2025-05-29,43.61,hold_2d_close,1205,51116.1,1433.95,0.028053,1.0531,-0.2655,2.9292,2,96.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:42.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=41.290000915527344; decision_date=2025-05-23 00:00:00; filter_close=41.8500; filter_ma50=36.1504; filter_avg_value_10=40.29; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,MRP,2025-05-29,24.9708,24.8712,0.0996,2025-05-29,24.8712,same_day_stop_loss_red_candle,2046,51090.26,-203.84,-0.00399,-1.0,-1.3182,3.4546,0,91.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:24.9708; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=24.871174046361237; decision_date=2025-05-28 00:00:00; filter_close=24.9708; filter_ma50=23.1277; filter_avg_value_10=26.60; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,NXT,2025-05-30,55.42,55.33,0.09,2025-05-30,55.33,same_day_stop_loss_red_candle,921,51041.82,-82.89,-0.001624,-1.0,-4.6668,27.0011,0,92.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:55.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=55.33000183105469; decision_date=2025-05-29 00:00:00; filter_close=55.4250; filter_ma50=45.7095; filter_avg_value_10=211.20; filter_adr20=5.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,PRCH,2025-06-02,9.12,9.08,0.04,2025-06-02,9.08,same_day_stop_loss_red_candle,5601,51081.12,-224.04,-0.004386,-1.0,-6.75,6.75,0,98.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:9.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.079999923706056; decision_date=2025-05-30 00:00:00; filter_close=9.1200; filter_ma50=7.4932; filter_avg_value_10=33.92; filter_adr20=10.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ACHR,2025-06-03,10.2,9.68,0.52,2025-06-03,9.68,same_day_stop_loss_red_candle,5021,51214.2,-2610.92,-0.05098,-1.0,-1.0385,0.4615,0,94.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:10.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.68000030517578; decision_date=2025-06-02 00:00:00; filter_close=9.7300; filter_ma50=8.7698; filter_avg_value_10=339.16; filter_adr20=7.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HSAI,2025-06-02,18.685,18.35,0.335,2025-06-04,20.15,hold_2d_close,2733,51066.1,4003.85,0.078405,4.3731,-0.5522,4.7314,2,96.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:18.6850; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=18.350000381469727; decision_date=2025-05-30 00:00:00; filter_close=18.8600; filter_ma50=16.6746; filter_avg_value_10=114.99; filter_adr20=8.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ACHR,2025-06-04,9.76,9.66,0.1,2025-06-04,9.66,same_day_stop_loss_red_candle,5240,51142.4,-524.0,-0.010246,-1.0,-4.1,0.9,0,93.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:9.7600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.65999984741211; decision_date=2025-06-03 00:00:00; filter_close=9.7200; filter_ma50=8.7898; filter_avg_value_10=300.26; filter_adr20=7.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ACHR,2025-06-05,9.65,9.35,0.3,2025-06-05,9.35,same_day_stop_loss_red_candle,5301,51154.65,-1590.3,-0.031088,-1.0,-1.35,0.4,0,93.0,entry=rsi2_next_open; setup_rsi2=2.41; raw_entry=open:9.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.350000381469728; decision_date=2025-06-04 00:00:00; filter_close=9.6400; filter_ma50=8.8040; filter_avg_value_10=285.47; filter_adr20=7.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HTZ,2025-06-05,6.1,5.935,0.165,2025-06-06,5.935,stop_loss,8373,51075.3,-1381.54,-0.027049,-1.0,-1.4545,0.7273,1,92.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:6.1000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.934999942779541; decision_date=2025-06-04 00:00:00; filter_close=6.0700; filter_ma50=5.9375; filter_avg_value_10=60.64; filter_adr20=9.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,MVST,2025-06-05,3.39,3.33,0.06,2025-06-09,4.08,hold_2d_close,15078,51114.42,10403.82,0.20354,11.5,-0.1667,12.8333,2,99.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:3.3900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.3299999237060547; decision_date=2025-06-04 00:00:00; filter_close=3.3900; filter_ma50=2.3743; filter_avg_value_10=30.59; filter_adr20=12.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,OKLO,2025-06-06,47.1,46.01,1.09,2025-06-10,52.54,hold_2d_close,1091,51386.1,5935.04,0.115499,4.9908,-0.6422,8.6239,2,98.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:47.1000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=46.0099983215332; decision_date=2025-06-05 00:00:00; filter_close=47.1600; filter_ma50=30.9102; filter_avg_value_10=1591.56; filter_adr20=11.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,RGTI,2025-06-06,11.22,10.71,0.51,2025-06-10,11.24,hold_2d_close,4596,51567.12,91.92,0.001782,0.0392,-0.4706,1.7647,2,97.0,entry=rsi2_next_open; setup_rsi2=2.17; raw_entry=open:11.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.710000038146973; decision_date=2025-06-05 00:00:00; filter_close=10.8900; filter_ma50=10.0871; filter_avg_value_10=853.53; filter_adr20=10.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,IONQ,2025-06-06,37.67,35.927,1.743,2025-06-10,39.74,hold_2d_close,1369,51570.23,2833.83,0.054951,1.1876,-0.4991,3.6604,2,96.0,entry=rsi2_next_open; setup_rsi2=1.96; raw_entry=open:37.6700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=35.926998138427734; decision_date=2025-06-05 00:00:00; filter_close=36.6600; filter_ma50=30.6998; filter_avg_value_10=1452.67; filter_adr20=10.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ACHR,2025-06-06,9.66,9.245,0.415,2025-06-10,11.38,hold_2d_close,5349,51671.34,9200.28,0.178054,4.1446,-0.3349,4.8434,2,92.0,entry=rsi2_next_open; setup_rsi2=0.79; raw_entry=open:9.6600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=9.244999885559082; decision_date=2025-06-05 00:00:00; filter_close=9.3600; filter_ma50=8.8154; filter_avg_value_10=280.24; filter_adr20=7.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ODD,2025-06-10,69.83,69.43,0.4,2025-06-10,69.43,same_day_stop_loss_red_candle,750,52372.5,-300.0,-0.005728,-1.0,-1.775,4.11,0,92.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:69.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=69.43000030517578; decision_date=2025-06-09 00:00:00; filter_close=69.4600; filter_ma50=57.0396; filter_avg_value_10=83.05; filter_adr20=4.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,DUOL,2025-06-11,486.94,475.41,11.53,2025-06-11,475.41,same_day_stop_loss_red_candle,107,52102.58,-1233.71,-0.023678,-1.0,-1.3027,0.0833,0,92.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:486.9400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=475.4100036621094; decision_date=2025-06-10 00:00:00; filter_close=486.0200; filter_ma50=433.8154; filter_avg_value_10=409.67; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,DUOL,2025-06-12,475.36,471.92,3.44,2025-06-12,471.92,same_day_stop_loss_red_candle,110,52289.6,-378.4,-0.007237,-1.0,-1.5145,2.096,0,91.0,entry=rsi2_next_open; setup_rsi2=2.16; raw_entry=open:475.3600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=471.9200134277344; decision_date=2025-06-11 00:00:00; filter_close=473.7800; filter_ma50=437.0802; filter_avg_value_10=432.82; filter_adr20=3.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,RBRK,2025-06-11,87.55,86.54,1.01,2025-06-13,90.3,hold_2d_close,598,52354.9,1644.5,0.031411,2.7228,-0.8911,4.7327,2,94.0,entry=rsi2_next_open; setup_rsi2=1.33; raw_entry=open:87.5500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=86.54000091552734; decision_date=2025-06-10 00:00:00; filter_close=87.5500; filter_ma50=76.0194; filter_avg_value_10=426.18; filter_adr20=4.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,NRG,2025-06-11,148.8079,146.0198,2.7881,2025-06-13,150.3206,hold_2d_close,352,52380.39,532.46,0.010165,0.5425,-0.8085,0.5816,2,94.0,entry=rsi2_next_open; setup_rsi2=1.81; raw_entry=open:148.8079; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=146.0198167436357; decision_date=2025-06-10 00:00:00; filter_close=146.9986; filter_ma50=123.6071; filter_avg_value_10=475.68; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,GEV,2025-06-11,468.4917,457.6415,10.8502,2025-06-13,477.4021,hold_2d_close,111,52002.58,989.06,0.019019,0.8212,-0.5076,1.8567,2,93.0,entry=rsi2_next_open; setup_rsi2=3.53; raw_entry=open:468.4917; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=457.64148732873934; decision_date=2025-06-10 00:00:00; filter_close=464.2909; filter_ma50=392.0395; filter_avg_value_10=1517.56; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,CVNA,2025-06-16,60.411,59.078,1.333,2025-06-16,59.078,same_day_stop_loss_red_candle,874,52799.21,-1165.04,-0.022066,-1.0,-2.7584,0.3548,0,91.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:60.4110; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=59.07799911499024; decision_date=2025-06-13 00:00:00; filter_close=59.4060; filter_ma50=53.7071; filter_avg_value_10=1217.45; filter_adr20=3.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,TNXP,2025-06-13,33.5,29.0,4.5,2025-06-17,34.92,hold_2d_close,1565,52427.5,2222.3,0.042388,0.3156,-0.4778,0.8711,2,97.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:33.5000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.0; decision_date=2025-06-12 00:00:00; filter_close=34.5400; filter_ma50=24.5530; filter_avg_value_10=33.18; filter_adr20=14.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,AS,2025-06-16,36.75,36.02,0.73,2025-06-17,36.02,stop_loss,1434,52699.5,-1046.82,-0.019864,-1.0,-1.1233,1.0685,1,94.0,entry=rsi2_next_open; setup_rsi2=2.92; raw_entry=open:36.7500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=36.02000045776367; decision_date=2025-06-13 00:00:00; filter_close=36.2400; filter_ma50=29.5626; filter_avg_value_10=170.38; filter_adr20=3.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,APP,2025-06-16,367.79,360.749,7.041,2025-06-17,360.749,stop_loss,143,52593.97,-1006.87,-0.019144,-1.0,-1.2896,1.3095,1,93.0,entry=rsi2_next_open; setup_rsi2=1.45; raw_entry=open:367.7900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=360.7489929199219; decision_date=2025-06-13 00:00:00; filter_close=364.4900; filter_ma50=321.4527; filter_avg_value_10=2147.01; filter_adr20=5.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,URBN,2025-06-16,68.59,67.41,1.18,2025-06-18,68.86,hold_2d_close,769,52745.71,207.63,0.003936,0.2288,-0.2288,2.3475,2,91.0,entry=rsi2_next_open; setup_rsi2=1.20; raw_entry=open:68.5900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=67.41000366210938; decision_date=2025-06-13 00:00:00; filter_close=68.0100; filter_ma50=58.4068; filter_avg_value_10=130.18; filter_adr20=3.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,HSAI,2025-06-18,17.83,17.695,0.135,2025-06-20,18.11,hold_2d_close,2939,52402.37,822.92,0.015704,2.0741,-0.963,4.963,2,94.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:17.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.69499969482422; decision_date=2025-06-17 00:00:00; filter_close=17.8400; filter_ma50=17.2581; filter_avg_value_10=51.43; filter_adr20=7.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_setup_low_stop,ASPI,2025-06-18,7.72,7.545,0.175,2025-06-20,7.545,stop_loss,6797,52472.84,-1189.47,-0.022668,-1.0,-1.4857,2.2857,2,94.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:7.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=7.545000076293945; decision_date=2025-06-17 00:00:00; filter_close=7.7700; filter_ma50=6.7348; filter_avg_value_10=38.54; filter_adr20=10.72; rs_bucket=rs90_100
