strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,DJT,2024-05-21,48.18,47.84,0.34,2024-05-21,47.84,same_day_stop_loss_red_candle,1037,49962.66,-352.58,-0.007057,-1.0,-17.5588,0.6176,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.84000015258789; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,APLD,2025-09-05,14.69,14.055,0.635,2025-09-05,14.055,same_day_stop_loss_red_candle,3481,51135.89,-2210.43,-0.043227,-1.0,-1.6,0.211,0,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:14.6900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=14.05500030517578; decision_date=2025-09-04 00:00:00; filter_close=14.3300; filter_ma50=12.6320; filter_avg_value_10=378.24; filter_adr20=8.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,APLD,2025-09-08,13.85,13.674,0.176,2025-09-08,13.674,same_day_stop_loss_red_candle,3681,50981.85,-647.86,-0.012708,-1.0,-3.9204,0.7954,0,92.0,entry=rsi2_next_open; setup_rsi2=1.06; raw_entry=open:13.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.673999786376951; decision_date=2025-09-05 00:00:00; filter_close=13.8900; filter_ma50=12.7134; filter_avg_value_10=368.31; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,WLDN,2025-09-08,99.85,96.0,3.85,2025-09-09,96.0,stop_loss,511,51023.35,-1967.35,-0.038558,-1.0,-1.5714,0.4104,1,95.0,entry=rsi2_next_open; setup_rsi2=0.59; raw_entry=open:99.8500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=96.0; decision_date=2025-09-05 00:00:00; filter_close=98.8600; filter_ma50=90.9394; filter_avg_value_10=52.75; filter_adr20=6.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PGEN,2025-09-10,4.12,4.02,0.1,2025-09-10,4.02,same_day_stop_loss_red_candle,12353,50894.36,-1235.3,-0.024272,-1.0,-2.3,0.9,0,99.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:4.1200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.019999980926514; decision_date=2025-09-09 00:00:00; filter_close=4.1300; filter_ma50=2.5184; filter_avg_value_10=38.71; filter_adr20=11.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,WLDN,2025-09-10,96.43,93.8,2.63,2025-09-11,105.89,rsi2_gt_70,527,50818.61,4985.42,0.098102,3.597,-0.3308,3.7034,1,92.0,entry=rsi2_next_open; setup_rsi2=0.18; raw_entry=open:96.4300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=93.8000030517578; decision_date=2025-09-09 00:00:00; filter_close=94.8100; filter_ma50=92.2992; filter_avg_value_10=45.54; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,LQDA,2025-09-11,27.3,27.26,0.04,2025-09-11,27.26,same_day_stop_loss_red_candle,1873,51132.9,-74.92,-0.001465,-1.0,-14.7504,8.5002,0,96.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:27.3000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.26000022888184; decision_date=2025-09-10 00:00:00; filter_close=27.2900; filter_ma50=21.0392; filter_avg_value_10=62.18; filter_adr20=4.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,MP,2025-09-08,62.65,61.401,1.249,2025-09-12,63.51,rsi2_gt_70,814,50997.1,700.04,0.013727,0.6885,-0.8607,2.3803,4,97.0,entry=rsi2_next_open; setup_rsi2=3.45; raw_entry=open:62.6500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=61.4010009765625; decision_date=2025-09-05 00:00:00; filter_close=63.0500; filter_ma50=59.3884; filter_avg_value_10=600.66; filter_adr20=6.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PGEN,2025-09-11,4.07,3.89,0.18,2025-09-12,3.89,stop_loss,12557,51106.99,-2260.26,-0.044226,-1.0,-1.6667,0.5556,1,99.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:4.0700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.890000104904175; decision_date=2025-09-10 00:00:00; filter_close=4.0800; filter_ma50=2.5716; filter_avg_value_10=37.20; filter_adr20=11.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,LQDA,2025-09-12,26.83,26.71,0.12,2025-09-12,26.71,same_day_stop_loss_red_candle,1901,51003.83,-228.12,-0.004473,-1.0,-9.9166,2.5833,0,95.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:26.8300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.709999084472656; decision_date=2025-09-11 00:00:00; filter_close=27.0000; filter_ma50=21.3392; filter_avg_value_10=61.98; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,WWW,2025-09-12,30.0264,29.9575,0.0689,2025-09-12,29.9575,same_day_stop_loss_red_candle,1698,50984.81,-117.05,-0.002296,-1.0,-4.2856,6.4285,0,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:30.0264; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.957453158545373; decision_date=2025-09-11 00:00:00; filter_close=30.0559; filter_ma50=25.3307; filter_avg_value_10=49.90; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,INDV,2025-09-15,23.63,23.06,0.57,2025-09-15,23.06,same_day_stop_loss_red_candle,2158,50993.54,-1230.06,-0.024122,-1.0,-2.0439,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:23.6300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=23.059999465942383; decision_date=2025-09-12 00:00:00; filter_close=23.2100; filter_ma50=20.6130; filter_avg_value_10=52.31; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,LQDA,2025-09-15,25.95,25.64,0.31,2025-09-15,25.64,same_day_stop_loss_red_candle,1962,50913.9,-608.22,-0.011946,-1.0,-1.9677,3.129,0,93.0,entry=rsi2_next_open; setup_rsi2=0.71; raw_entry=open:25.9500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=25.63999938964844; decision_date=2025-09-12 00:00:00; filter_close=25.9900; filter_ma50=21.6178; filter_avg_value_10=62.73; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,INDV,2025-09-16,23.2,22.465,0.735,2025-09-16,22.465,same_day_stop_loss_red_candle,2201,51063.2,-1617.74,-0.031681,-1.0,-1.2653,0.0,0,93.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:23.2000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.46500015258789; decision_date=2025-09-15 00:00:00; filter_close=23.1950; filter_ma50=20.7687; filter_avg_value_10=51.41; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,WWW,2025-09-16,29.7113,29.7014,0.0098,2025-09-16,29.7014,same_day_stop_loss_red_candle,1716,50984.51,-16.9,-0.000332,-1.0,-79.9853,33.9938,0,91.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:29.7113; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=29.70140541777456; decision_date=2025-09-15 00:00:00; filter_close=29.7211; filter_ma50=25.7429; filter_avg_value_10=50.77; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,INDV,2025-09-17,22.89,22.27,0.62,2025-09-18,22.27,stop_loss,2226,50953.14,-1380.12,-0.027086,-1.0,-1.0806,0.7177,1,92.0,entry=rsi2_next_open; setup_rsi2=0.42; raw_entry=open:22.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=22.270000457763672; decision_date=2025-09-16 00:00:00; filter_close=22.7700; filter_ma50=20.9131; filter_avg_value_10=51.09; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PGEN,2025-09-16,3.63,3.47,0.16,2025-09-22,3.85,rsi2_gt_70,14022,50899.86,3084.84,0.060606,1.375,-0.1875,3.1875,4,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:3.6300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.470000028610229; decision_date=2025-09-15 00:00:00; filter_close=3.5900; filter_ma50=2.7084; filter_avg_value_10=28.11; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,AEO,2025-09-23,17.8082,17.6022,0.2059,2025-09-23,17.6022,same_day_stop_loss_red_candle,2858,50895.71,-588.55,-0.011564,-1.0,-1.6191,1.7619,0,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:17.8082; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.60222625732422; decision_date=2025-09-22 00:00:00; filter_close=17.6022; filter_ma50=13.5105; filter_avg_value_10=225.04; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,LDI,2025-09-24,3.26,3.25,0.01,2025-09-24,3.25,same_day_stop_loss_red_candle,15671,51087.46,-156.71,-0.003067,-1.0,-8.0,13.0,0,97.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:3.2600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.25; decision_date=2025-09-23 00:00:00; filter_close=3.2900; filter_ma50=2.3886; filter_avg_value_10=97.66; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,RDDT,2025-09-24,241.51,235.85,5.66,2025-09-24,235.85,same_day_stop_loss_red_candle,211,50958.61,-1194.26,-0.023436,-1.0,-1.1696,0.4399,0,92.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:241.5100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=235.8500061035156; decision_date=2025-09-23 00:00:00; filter_close=237.4500; filter_ma50=210.6552; filter_avg_value_10=1688.32; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,OPEN,2025-09-24,7.6,6.91,0.69,2025-09-25,9.09,rsi2_gt_70,6694,50874.4,9974.06,0.196053,2.1594,-0.4203,2.3333,1,99.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:7.6000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=6.909999847412109; decision_date=2025-09-23 00:00:00; filter_close=7.0900; filter_ma50=4.3901; filter_avg_value_10=3942.23; filter_adr20=17.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,LASR,2025-09-26,28.22,27.925,0.295,2025-09-26,27.925,same_day_stop_loss_red_candle,1810,51078.2,-533.95,-0.010454,-1.0,-1.4576,3.8814,0,94.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:28.2200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=27.924999237060547; decision_date=2025-09-25 00:00:00; filter_close=28.0400; filter_ma50=25.8056; filter_avg_value_10=28.68; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,BMNR,2025-09-26,49.5654,47.1961,2.3693,2025-09-29,53.2044,rsi2_gt_70,1035,51300.23,3766.29,0.073417,1.5359,-0.9578,2.1181,1,99.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:49.5654; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=47.19613887812137; decision_date=2025-09-25 00:00:00; filter_close=49.5554; filter_ma50=46.9770; filter_avg_value_10=3185.05; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,LDI,2025-09-26,3.25,3.081,0.169,2025-09-29,3.081,stop_loss,15801,51353.25,-2670.37,-0.052,-1.0,-1.5385,0.6509,1,97.0,entry=rsi2_next_open; setup_rsi2=1.98; raw_entry=open:3.2500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=3.0810000896453857; decision_date=2025-09-25 00:00:00; filter_close=3.2000; filter_ma50=2.4550; filter_avg_value_10=82.61; filter_adr20=13.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PRCH,2025-09-26,17.45,16.86,0.59,2025-09-29,16.86,stop_loss,2937,51250.65,-1732.83,-0.033811,-1.0,-1.1356,0.1695,1,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:17.4500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.860000610351562; decision_date=2025-09-25 00:00:00; filter_close=17.3900; filter_ma50=15.8671; filter_avg_value_10=45.78; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PGY,2025-09-26,35.0,33.13,1.87,2025-09-29,33.13,stop_loss,1460,51100.0,-2730.2,-0.053429,-1.0,-1.7914,0.2781,1,95.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:35.0000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.130001068115234; decision_date=2025-09-25 00:00:00; filter_close=34.7800; filter_ma50=34.3826; filter_avg_value_10=166.43; filter_adr20=7.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,AEO,2025-09-26,17.4649,17.0629,0.4021,2025-09-29,17.0629,stop_loss,2927,51119.87,-1176.82,-0.023021,-1.0,-1.6341,1.2927,1,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:17.4649; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.0628817412694; decision_date=2025-09-25 00:00:00; filter_close=17.4551; filter_ma50=13.9741; filter_avg_value_10=188.86; filter_adr20=5.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PRCH,2025-09-29,17.1,17.0,0.1,2025-09-29,17.0,same_day_stop_loss_red_candle,2989,51111.9,-298.9,-0.005848,-1.0,-3.2,2.33,0,95.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:17.1000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.0; decision_date=2025-09-26 00:00:00; filter_close=17.0900; filter_ma50=15.9489; filter_avg_value_10=43.69; filter_adr20=4.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PGY,2025-09-29,35.06,33.96,1.1,2025-09-29,33.96,same_day_stop_loss_red_candle,1457,51082.42,-1602.7,-0.031375,-1.0,-3.1,0.4182,0,94.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:35.0600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.959999084472656; decision_date=2025-09-26 00:00:00; filter_close=34.6400; filter_ma50=34.4854; filter_avg_value_10=162.48; filter_adr20=6.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,ALAB,2025-09-26,200.535,191.66,8.875,2025-09-30,191.66,stop_loss,255,51136.43,-2263.12,-0.044257,-1.0,-1.2682,1.0146,2,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:200.5350; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=191.66000366210935; decision_date=2025-09-25 00:00:00; filter_close=200.6400; filter_ma50=178.2822; filter_avg_value_10=1809.44; filter_adr20=6.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,RZLV,2025-09-30,5.42,5.01,0.41,2025-09-30,5.01,same_day_stop_loss_red_candle,9371,50790.82,-3842.11,-0.075646,-1.0,-1.7561,0.0854,0,95.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:5.4200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.010000228881836; decision_date=2025-09-29 00:00:00; filter_close=5.2400; filter_ma50=4.2486; filter_avg_value_10=158.25; filter_adr20=13.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PRCH,2025-09-30,17.03,16.78,0.25,2025-09-30,16.78,same_day_stop_loss_red_candle,2971,50596.13,-742.75,-0.01468,-1.0,-2.24,0.6,0,95.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:17.0300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.780000686645508; decision_date=2025-09-29 00:00:00; filter_close=17.0400; filter_ma50=16.0201; filter_avg_value_10=41.66; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,RDDT,2025-09-26,234.08,223.5,10.58,2025-10-01,213.0,stop_loss,218,51029.44,-4595.44,-0.090055,-1.9924,-3.0076,1.1673,3,91.0,entry=rsi2_next_open; setup_rsi2=2.00; raw_entry=open:234.0800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=223.5; decision_date=2025-09-25 00:00:00; filter_close=232.7500; filter_ma50=214.2418; filter_avg_value_10=1620.13; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,P,2025-09-29,83.73,80.68,3.05,2025-10-01,85.69,rsi2_gt_70,609,50991.57,1193.64,0.023409,0.6426,-0.5607,0.741,2,90.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:83.7300; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=80.68000030517578; decision_date=2025-09-26 00:00:00; filter_close=82.4000; filter_ma50=68.2984; filter_avg_value_10=283.79; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,FGI,2025-09-30,5.64,5.61,0.03,2025-10-01,5.61,stop_loss,8964,50556.96,-268.92,-0.005319,-1.0,-5.3334,13.8668,1,92.0,entry=rsi2_next_open; setup_rsi2=3.31; raw_entry=open:5.6400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=5.610000133514404; decision_date=2025-09-29 00:00:00; filter_close=5.8000; filter_ma50=4.6385; filter_avg_value_10=40.37; filter_adr20=12.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PSIX,2025-10-01,97.97,96.17,1.8,2025-10-01,96.17,same_day_stop_loss_red_candle,518,50748.46,-932.4,-0.018373,-1.0,-4.1167,1.1278,0,95.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:97.9700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=96.16999816894533; decision_date=2025-09-30 00:00:00; filter_close=98.2200; filter_ma50=92.3634; filter_avg_value_10=74.69; filter_adr20=7.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,IONQ,2025-10-01,61.385,60.59,0.795,2025-10-01,60.59,same_day_stop_loss_red_candle,826,50704.01,-656.67,-0.012951,-1.0,-1.566,4.3585,0,95.0,entry=rsi2_next_open; setup_rsi2=3.05; raw_entry=open:61.3850; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=60.59000015258789; decision_date=2025-09-30 00:00:00; filter_close=61.5000; filter_ma50=47.8678; filter_avg_value_10=2635.51; filter_adr20=8.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,CRDO,2025-09-26,146.305,138.0,8.305,2025-10-02,149.63,rsi2_gt_70,350,51206.75,1163.75,0.022727,0.4004,-0.8495,1.118,4,95.0,entry=rsi2_next_open; setup_rsi2=2.18; raw_entry=open:146.3050; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=138.0; decision_date=2025-09-25 00:00:00; filter_close=144.9400; filter_ma50=126.9127; filter_avg_value_10=951.48; filter_adr20=6.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,AMPX,2025-10-01,10.48,10.05,0.43,2025-10-02,12.49,rsi2_gt_70,4809,50398.32,9666.09,0.191794,4.6744,-0.2791,6.3372,1,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:10.4800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=10.050000190734863; decision_date=2025-09-30 00:00:00; filter_close=10.5200; filter_ma50=8.2866; filter_avg_value_10=116.52; filter_adr20=9.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,RZLV,2025-10-01,6.05,4.7,1.35,2025-10-02,6.275,rsi2_gt_70,8384,50723.2,1886.4,0.03719,0.1667,-0.8222,0.3185,1,94.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:6.0500; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=4.699999809265137; decision_date=2025-09-30 00:00:00; filter_close=4.9800; filter_ma50=4.2942; filter_avg_value_10=149.34; filter_adr20=13.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,PRCH,2025-10-01,16.76,16.47,0.29,2025-10-06,16.47,stop_loss,3025,50699.0,-877.25,-0.017303,-1.0,-1.4414,2.3793,3,95.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:16.7600; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=16.469999313354492; decision_date=2025-09-30 00:00:00; filter_close=16.7800; filter_ma50=16.0865; filter_avg_value_10=43.47; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,HSAI,2025-10-02,27.89,26.85,1.04,2025-10-07,26.85,stop_loss,1828,50982.92,-1901.12,-0.037289,-1.0,-1.2596,0.7788,3,91.0,entry=rsi2_next_open; setup_rsi2=2.19; raw_entry=open:27.8900; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=26.850000381469727; decision_date=2025-10-01 00:00:00; filter_close=27.5900; filter_ma50=25.2750; filter_avg_value_10=90.94; filter_adr20=5.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,WBD,2025-10-09,17.84,17.68,0.16,2025-10-09,17.68,same_day_stop_loss_red_candle,2852,50879.68,-456.32,-0.008969,-1.0,-3.6875,2.5625,0,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:17.8400; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.68000030517578; decision_date=2025-10-08 00:00:00; filter_close=17.8900; filter_ma50=14.7894; filter_avg_value_10=636.38; filter_adr20=6.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,DNTH,2025-10-07,34.47,33.89,0.58,2025-10-10,33.89,stop_loss,1479,50981.13,-857.82,-0.016826,-1.0,-1.7586,3.8103,3,90.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:34.4700; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=33.88999938964844; decision_date=2025-10-06 00:00:00; filter_close=34.4600; filter_ma50=28.4178; filter_avg_value_10=25.35; filter_adr20=7.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,NKTR,2025-10-10,55.7,53.75,1.95,2025-10-10,53.75,same_day_stop_loss_red_candle,909,50631.3,-1772.55,-0.035009,-1.0,-1.4308,0.4051,0,98.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:55.7000; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=53.75; decision_date=2025-10-09 00:00:00; filter_close=55.6400; filter_ma50=40.3484; filter_avg_value_10=49.74; filter_adr20=6.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,WBD,2025-10-10,17.72,17.25,0.47,2025-10-10,17.25,same_day_stop_loss_red_candle,2854,50572.88,-1341.38,-0.026524,-1.0,-1.3617,1.6809,0,92.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:17.7200; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=17.25; decision_date=2025-10-09 00:00:00; filter_close=17.6700; filter_ma50=14.8776; filter_avg_value_10=616.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,STX,2025-10-10,219.4405,217.6782,1.7623,2025-10-10,217.6782,same_day_stop_loss_red_candle,230,50471.31,-405.33,-0.008031,-1.0,-4.3898,2.1808,0,92.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:219.4405; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=217.6781907677058; decision_date=2025-10-09 00:00:00; filter_close=220.7348; filter_ma50=188.3953; filter_avg_value_10=1305.46; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,UMAC,2025-10-13,13.78,13.26,0.52,2025-10-14,13.26,stop_loss,3678,50682.84,-1912.56,-0.037736,-1.0,-1.2115,3.4039,1,92.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:13.7800; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=13.260000228881836; decision_date=2025-10-10 00:00:00; filter_close=13.3700; filter_ma50=11.5594; filter_avg_value_10=68.51; filter_adr20=11.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,STX,2025-10-13,224.578,211.7043,12.8737,2025-10-14,211.7043,stop_loss,226,50754.63,-2909.46,-0.057324,-1.0,-1.1593,0.007,1,92.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:224.5780; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=211.70431967873725; decision_date=2025-10-10 00:00:00; filter_close=213.4467; filter_ma50=189.5475; filter_avg_value_10=1362.78; filter_adr20=4.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70_setup_low_stop,TTMI,2025-10-13,55.81,53.5,2.31,2025-10-14,53.5,stop_loss,909,50731.29,-2099.79,-0.04139,-1.0,-1.0606,0.29,1,90.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:55.8100; slippage_bps=0.0; initial_stop_mode=setup_low_stop; initial_stop=53.5; decision_date=2025-10-10 00:00:00; filter_close=53.5800; filter_ma50=49.0074; filter_avg_value_10=167.85; filter_adr20=5.44; rs_bucket=rs90_100
